ZIP,state,name,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,fr1pct,fr2pct,fr3pct,fr4pct
16256,PA,Smicksburg,0,0,0,0,"2,061",38,54.6,16.712815,0,0,0,0.810913241,0,0,0
51545,IA,Little Sioux,0,0,0,0,381,38,10.1,2.68844117,2.68844117,2.68844117,2.68844117,0.705193283,0.705193283,0.705193283,0.705193283
15143,PA,Sewickley,0,0,0,0,"20,386",38,540.6,0,0,0,0,0,0,0,0
23421,VA,Parksley,0,0,0,0,"4,165",38,110.4,323.0384192,323.0384192,323.0384192,323.0384192,7.756645165,7.756645165,7.756645165,7.756645165
92260,CA,Palm Desert,0,0,0,0,"30,605",38,811.6,18.66539818,18.66539818,18.66539818,18.66539818,0.060988193,0.060988193,0.060988193,0.060988193
14065,NY,Freedom,0,0,0,0,"1,859",38,49.3,0,0,0,0,0,0,0,0
25314,WV,Charleston,0,0,0,0,"14,829",38,393.3,0,0,0,0,0,0,0,0
95409,CA,Santa Rosa,0,0,0,0,"26,293",38,697.4,16.2266513,16.2266513,16.2266513,16.2266513,0.061715495,0.061715495,0.061715495,0.061715495
03038,NH,Derry,0,0,0,0,"33,236",38,881.8,0,0,0,0,0,0,0,0
17006,PA,Blain,0,0,0,0,820,38,21.8,2.0805279,2.0805279,2.0805279,2.0805279,0.253723676,0.253723676,0.253723676,0.253723676
35543,AL,Bear Creek,0,0,0,0,"1,180",38,31.3,65.15427072,65.15427072,65.15427072,65.15427072,5.520194389,5.520194389,5.520194389,5.520194389
06033,CT,Glastonbury,0,0,0,0,"28,823",38,764.9,0,0,0,0,0,0,0,0
15362,PA,Spraggs,0,0,0,0,"1,130",38,30.0,0,0,0,0,0,0,0,0
62339,IL,Golden,1,0,0,0,650,38,17.3,649.9323485,0.5401137,0.5401137,0.5401137,100,0.083103065,0.083103065,0.083103065
38661,MS,Red Banks,0,0,0,0,"2,185",38,58.0,1.8495795,1.8495795,1.8495795,1.8495795,0.084667064,0.084667064,0.084667064,0.084667064
55388,MN,Watertown,0,0,0,0,"5,712",38,151.7,0,0,0,0,0,0,0,0
37135,TN,Nolensville,0,0,0,0,"9,572",38,254.2,0,0,0,0,0,0,0,0
48074,MI,Smiths Creek,0,0,0,0,"9,710",38,257.9,0,0,0,0,0,0,0,0
76035,TX,Cresson,0,0,0,0,"1,521",38,40.4,10.02541616,10.02541616,10.02541616,10.02541616,0.659019794,0.659019794,0.659019794,0.659019794
24503,VA,Lynchburg,0,0,0,0,"18,265",38,485.4,0,0,0,0,0,0,0,0
53021,WI,Fredonia,0,0,0,0,"4,586",38,121.9,0,0,0,0,0,0,0,0
61449,IL,La Fayette,0,0,0,0,479,38,12.7,0,0,0,0,0,0,0,0
20882,MD,Gaithersburg,0,0,0,0,"15,459",38,411.1,0,0,0,0,0,0,0,0
38950,MS,Philipp,1,1,0,0,305,38,8.1,305.4877429,305.4877429,75.52088324,75.52088324,100,100,24.7214119,24.7214119
92154,CA,San Diego,0,0,0,0,"77,788",38,2068.8,0,0,0,0,0,0,0,0
04255,ME,Greenwood,0,0,0,0,674,38,17.9,43.96495141,43.96495141,43.96495141,43.96495141,6.527125702,6.527125702,6.527125702,6.527125702
18301,PA,East Stroudsburg,0,0,0,0,"29,094",38,774.0,0,0,0,0,0,0,0,0
68347,NE,Eagle,0,0,0,0,"2,573",38,68.4,0,0,0,0,0,0,0,0
16877,PA,Warriors Mark,0,0,0,0,"2,059",38,54.8,0,0,0,0,0,0,0,0
24350,VA,Ivanhoe,0,0,0,0,"1,218",38,32.4,40.065646,40.065646,40.065646,40.065646,3.290260644,3.290260644,3.290260644,3.290260644
94588,CA,Pleasanton,0,0,0,0,"31,808",38,846.6,6.589129336,6.589129336,6.589129336,6.589129336,0.020715076,0.020715076,0.020715076,0.020715076
48466,MI,Peck,0,0,0,0,"1,611",38,42.9,0,0,0,0,0,0,0,0
49032,MI,Centreville,0,0,0,0,"3,203",38,85.3,0,0,0,0,0,0,0,0
03835,NH,Farmington,0,0,0,0,"6,676",38,177.8,1.115525,1.115525,1.115525,1.115525,0.016708818,0.016708818,0.016708818,0.016708818
28610,NC,Claremont,0,0,0,0,"9,470",38,252.2,0,0,0,0,0,0,0,0
04746,ME,Grand Isle,1,1,1,1,485,38,12.9,484.6559457,484.6559457,484.6559457,484.6559457,100,100,100,100
12404,NY,Accord,0,0,0,0,"3,718",38,99.0,0,0,0,0,0,0,0,0
26104,WV,Parkersburg,0,0,0,0,"16,902",38,450.4,0,0,0,0,0,0,0,0
17777,PA,Watsontown,0,0,0,0,"7,399",38,197.2,0,0,0,0,0,0,0,0
27350,NC,Sophia,0,0,0,0,"6,942",38,185.1,0,0,0,0,0,0,0,0
48027,MI,Goodells,0,0,0,0,"3,199",38,85.3,0,0,0,0,0,0,0,0
60423,IL,Frankfort,0,0,0,0,"30,995",38,826.3,0,0,0,0,0,0,0,0
68022,NE,Elkhorn,0,0,0,0,"16,315",38,435.0,0,0,0,0,0,0,0,0
78059,TX,Natalia,0,0,0,0,"5,524",38,147.3,0,0,0,0,0,0,0,0
28357,NC,Lumber Bridge,0,0,0,0,"3,248",37,86.7,0,0,0,0,0,0,0,0
49034,MI,Climax,0,0,0,0,"2,396",37,64.0,0,0,0,0,0,0,0,0
14839,NY,Greenwood,0,0,0,0,730,37,19.5,15.0726658,15.0726658,6.5970037,6.5970037,2.064357486,2.064357486,0.903527893,0.903527893
16115,PA,Darlington,0,0,0,0,"3,405",37,90.9,0,0,0,0,0,0,0,0
24265,VA,Keokee,0,0,0,0,"1,426",37,38.1,13.00800596,13.00800596,13.00800596,13.00800596,0.912148182,0.912148182,0.912148182,0.912148182
52355,IA,Webster,0,0,0,0,300,37,8.0,4.4886037,4.4886037,4.4886037,4.4886037,1.497242306,1.497242306,1.497242306,1.497242306
80442,CO,Fraser,0,0,0,0,"2,874",37,76.7,29.11304474,29.11304474,29.11304474,7.143482301,1.013149533,1.013149533,1.013149533,0.248597006
62538,IL,Harvel,0,0,0,0,397,37,10.6,0,0,0,0,0,0,0,0
25920,WV,Slab Fork,0,0,0,0,868,37,23.2,43.80793042,43.80793042,43.80793042,43.80793042,5.049581856,5.049581856,5.049581856,5.049581856
49682,MI,Suttons Bay,1,0,0,0,"4,023",37,107.4,4022.503602,0,0,0,100,0,0,0
55324,MN,Darwin,0,0,0,0,"1,203",37,32.1,21.87335351,21.87335351,21.52267041,21.52267041,1.817832518,1.817832518,1.788688238,1.788688238
15742,PA,Glen Campbell,0,0,0,0,"1,301",37,34.8,116.5010137,14.20492176,14.20492176,14.20492176,8.957612391,1.092198077,1.092198077,1.092198077
32141,FL,Edgewater,0,0,0,0,"17,844",37,477.0,1.037124,1.037124,1.037124,1.037124,0.005812122,0.005812122,0.005812122,0.005812122
45005,OH,Franklin,0,0,0,0,"30,103",37,804.7,0,0,0,0,0,0,0,0
52251,IA,Ladora,0,0,0,0,538,37,14.4,0,0,0,0,0,0,0,0
55374,MN,Rogers,0,0,0,0,"13,430",37,359.0,0,0,0,0,0,0,0,0
60973,IL,Wellington,0,0,0,0,404,37,10.8,0,0,0,0,0,0,0,0
08015,NJ,Browns Mills,0,0,0,0,"20,429",37,546.2,0,0,0,0,0,0,0,0
17068,PA,New Bloomfield,0,0,0,0,"4,306",37,115.1,0,0,0,0,0,0,0,0
52730,IA,Camanche,0,0,0,0,"4,886",37,130.6,0,0,0,0,0,0,0,0
76373,TX,Oklaunion,0,0,0,0,178,37,4.8,6.01892435,6.01892435,6.01892435,6.01892435,3.376500785,3.376500785,3.376500785,3.376500785
20653,MD,Lexington Park,0,0,0,0,"24,198",37,647.2,0,0,0,0,0,0,0,0
40068,KY,Smithfield,0,0,0,0,"2,132",37,57.0,0,0,0,0,0,0,0,0
62481,IL,Yale,0,0,0,0,388,37,10.4,13.265503,13.265503,13.265503,13.265503,3.422457567,3.422457567,3.422457567,3.422457567
76261,TX,Ringgold,0,0,0,0,220,37,5.9,1.455111378,1.455111378,1.455111378,1.455111378,0.661164188,0.661164188,0.661164188,0.661164188
34988,FL,Port Saint Lucie,0,0,0,0,55,37,1.5,16.34981068,16.34981068,16.34981068,16.34981068,29.83856731,29.83856731,29.83856731,29.83856731
35751,AL,Hollytree,0,0,0,0,321,37,8.6,29.50146276,29.50146276,29.50146276,29.50146276,9.176895734,9.176895734,9.176895734,9.176895734
54550,WI,Montreal,1,1,1,0,751,37,20.1,751.2964505,751.2964505,751.2964505,11.98013465,100,100,100,1.594594869
62630,IL,Chesterfield,0,0,0,0,478,37,12.8,0,0,0,0,0,0,0,0
72520,AR,Camp,1,1,1,1,438,37,11.7,437.8361292,437.8361292,437.8361292,346.6148288,100,100,100,79.16542416
42350,KY,Island,0,0,0,0,"1,373",37,36.7,13.8498873,13.8498873,13.8498873,13.8498873,1.009032547,1.009032547,1.009032547,1.009032547
96719,HI,Hawi,1,1,1,0,"2,330",37,62.4,2330.442245,2330.382505,2330.382505,81.22564686,100,99.99743655,99.99743655,3.485417716
29065,SC,Jenkinsville,0,0,0,0,828,37,22.2,0,0,0,0,0,0,0,0
34604,FL,Brooksville,0,0,0,0,"10,365",37,277.4,0,0,0,0,0,0,0,0
01473,MA,Westminster,0,0,0,0,"7,177",37,192.2,0,0,0,0,0,0,0,0
04680,ME,Steuben,1,1,1,1,956,37,25.6,953.3627705,953.3627705,953.3627705,953.3627705,99.74515656,99.74515656,99.74515656,99.74515656
50835,IA,Benton,1,1,1,1,163,37,4.4,163.1555978,163.1555978,163.1555978,163.1555978,100,100,100,100
98070,WA,Vashon,0,0,0,0,"9,933",37,265.9,0,0,0,0,0,0,0,0
64440,MO,De Kalb,0,0,0,0,703,37,18.8,0.3181636,0.3181636,0.3181636,0.3181636,0.045244061,0.045244061,0.045244061,0.045244061
46165,IN,North Salem,0,0,0,0,"1,427",37,38.2,0,0,0,0,0,0,0,0
64492,MO,Trimble,0,0,0,0,"1,813",37,48.6,0,0,0,0,0,0,0,0
05440,VT,Alburgh,0,0,0,0,"1,911",37,51.2,20.2575461,20.2575461,20.2575461,20.2575461,1.060035526,1.060035526,1.060035526,1.060035526
14505,NY,Marion,0,0,0,0,"5,140",37,137.8,0,0,0,0,0,0,0,0
37615,TN,Johnson City,0,0,0,0,"19,171",37,513.8,0,0,0,0,0,0,0,0
43450,OH,Pemberville,0,0,0,0,"3,467",37,92.9,0,0,0,0,0,0,0,0
46919,IN,Converse,0,0,0,0,"2,314",37,62.0,0,0,0,0,0,0,0,0
06057,CT,New Hartford,0,0,0,0,"7,151",37,191.8,0,0,0,0,0,0,0,0
10950,NY,Monroe,0,0,0,0,"45,714",37,1225.9,0,0,0,0,0,0,0,0
28339,NC,Erwin,0,0,0,0,"7,009",37,188.0,0,0,0,0,0,0,0,0
45812,OH,Alger,0,0,0,0,"2,318",37,62.2,0,0,0,0,0,0,0,0
21042,MD,Ellicott City,0,0,0,0,"38,475",37,1032.3,0,0,0,0,0,0,0,0
23410,VA,Melfa,1,1,1,1,"2,784",37,74.7,2765.436613,2765.436613,2765.436613,2765.436613,99.31757645,99.31757645,99.31757645,99.31757645
43554,OH,Pioneer,0,0,0,0,"2,489",37,66.8,0,0,0,0,0,0,0,0
95960,CA,North San Juan,0,0,0,0,689,37,18.5,21.95869854,1.5776391,1.5776391,1.5776391,3.188612775,0.229088267,0.229088267,0.229088267
98590,WA,Tokeland,1,0,0,0,375,37,10.1,374.7255634,35.27481069,35.27481069,35.27481069,100,9.413505278,9.413505278,9.413505278
92061,CA,Pauma Valley,0,0,0,0,"2,444",37,65.6,10.6827888,10.6827888,10.6827888,10.6827888,0.437137773,0.437137773,0.437137773,0.437137773
03901,ME,Berwick,0,0,0,0,"7,681",37,206.3,0,0,0,0,0,0,0,0
76208,TX,Denton,0,0,0,0,"20,112",37,540.1,0,0,0,0,0,0,0,0
84331,UT,Portage,0,0,0,0,303,37,8.1,23.30252929,23.30252929,23.30252929,23.30252929,7.688678339,7.688678339,7.688678339,7.688678339
22534,VA,Partlow,0,0,0,0,"2,911",37,78.2,28.795219,28.795219,28.795219,28.795219,0.989038263,0.989038263,0.989038263,0.989038263
44730,OH,East Canton,0,0,0,0,"6,093",37,163.7,0,0,0,0,0,0,0,0
47357,IN,Milton,0,0,0,0,"1,119",37,30.1,8.4618082,0,0,0,0.756343056,0,0,0
48418,MI,Byron,0,0,0,0,"4,292",37,115.3,0,0,0,0,0,0,0,0
68321,NE,Brownville,0,0,0,0,376,37,10.1,92.61347475,92.61347475,92.61347475,78.85012757,24.65681035,24.65681035,24.65681035,20.99254613
20854,MD,Potomac,0,0,0,0,"49,061",37,1318.5,0,0,0,0,0,0,0,0
52207,IA,Baldwin,0,0,0,0,382,37,10.3,3.8278253,3.8278253,3.8278253,3.8278253,1.002158366,1.002158366,1.002158366,1.002158366
12522,NY,Dover Plains,0,0,0,0,"5,370",37,144.4,0,0,0,0,0,0,0,0
24311,VA,Atkins,0,0,0,0,"1,831",37,49.2,34.82580401,34.82580401,34.82580401,34.82580401,1.902462915,1.902462915,1.902462915,1.902462915
44854,OH,New Washington,0,0,0,0,"1,750",37,47.0,0,0,0,0,0,0,0,0
03740,NH,Bath,1,0,0,0,"1,032",37,27.7,1031.763783,335.9524768,335.9524768,327.1535078,100,32.56098753,32.56098753,31.70817905
21635,MD,Galena,0,0,0,0,"2,237",37,60.2,0,0,0,0,0,0,0,0
30605,GA,Athens,0,0,0,0,"39,009",37,1049.2,0,0,0,0,0,0,0,0
48064,MI,Casco,0,0,0,0,"4,208",37,113.2,0,0,0,0,0,0,0,0
50173,IA,Montour,0,0,0,0,844,37,22.7,45.0295144,14.083422,14.083422,14.083422,5.333524759,1.668112147,1.668112147,1.668112147
64859,MO,Reeds,0,0,0,0,"1,115",37,30.0,0,0,0,0,0,0,0,0
34292,FL,Venice,0,0,0,0,"13,606",37,366.1,0,0,0,0,0,0,0,0
49095,MI,Vandalia,0,0,0,0,"2,235",37,60.1,0,0,0,0,0,0,0,0
83533,ID,Greencreek,0,0,0,0,268,37,7.2,121.2470012,121.2470012,121.2470012,120.8872864,45.18817892,45.18817892,45.18817892,45.05411493
03034,NH,Candia,0,0,0,0,"4,229",37,113.8,0,0,0,0,0,0,0,0
53015,WI,Cleveland,0,0,0,0,"2,519",37,67.8,0,0,0,0,0,0,0,0
61769,IL,Saunemin,0,0,0,0,631,37,17.0,0,0,0,0,0,0,0,0
66849,KS,Dwight,0,0,0,0,410,37,11.0,0,0,0,0,0,0,0,0
98930,WA,Grandview,0,0,0,0,"15,095",37,406.2,0,0,0,0,0,0,0,0
79538,TX,Novice,0,0,0,0,225,37,6.0,3.120235743,3.120235743,3.120235743,3.120235743,1.389653165,1.389653165,1.389653165,1.389653165
05658,VT,Marshfield,0,0,0,0,"1,414",37,38.1,239.3636003,239.3636003,187.9656204,187.9656204,16.93052122,16.93052122,13.29507043,13.29507043
21074,MD,Hampstead,0,0,0,0,"15,244",37,410.6,0,0,0,0,0,0,0,0
12590,NY,Wappingers Falls,0,0,0,0,"35,031",37,943.7,0,0,0,0,0,0,0,0
29563,SC,Lake View,0,0,0,0,"2,542",37,68.5,5.451025,5.451025,5.451025,5.451025,0.214428904,0.214428904,0.214428904,0.214428904
30205,GA,Brooks,0,0,0,0,"3,131",37,84.3,0,0,0,0,0,0,0,0
46788,IN,Spencerville,0,0,0,0,"3,297",37,88.8,0,0,0,0,0,0,0,0
30531,GA,Cornelia,0,0,0,0,"10,739",37,289.5,0,0,0,0,0,0,0,0
45696,OH,Willow Wood,0,0,0,0,"1,437",37,38.7,0,0,0,0,0,0,0,0
62916,IL,Campbell Hill,0,0,0,0,"1,032",37,27.8,0,0,0,0,0,0,0,0
99702,AK,Eielson AFB,0,0,0,0,"2,696",37,72.7,1.97343333,1.97343333,1.97343333,1.97343333,0.07318868,0.07318868,0.07318868,0.07318868
05350,VT,Readsboro,0,0,0,0,758,37,20.5,36.2343894,36.2343894,36.2343894,36.2343894,4.778159902,4.778159902,4.778159902,4.778159902
15864,PA,Summerville,0,0,0,0,"1,827",37,49.3,130.0780981,130.0780981,130.0780981,127.1118931,7.120680507,7.120680507,7.120680507,6.958305761
48002,MI,Allenton,0,0,0,0,"3,309",37,89.2,0,0,0,0,0,0,0,0
56089,MN,Twin Lakes,0,0,0,0,606,37,16.4,213.0450074,19.96304821,18.4412349,18.4412349,35.13024508,3.291824506,3.040883753,3.040883753
15926,PA,Central City,0,0,0,0,"2,606",37,70.3,5.37476,5.37476,5.37476,5.37476,0.206220894,0.206220894,0.206220894,0.206220894
22578,VA,White Stone,0,0,0,0,"2,503",37,67.5,0,0,0,0,0,0,0,0
61025,IL,East Dubuque,0,0,0,0,"4,774",37,128.8,0,0,0,0,0,0,0,0
63551,MO,Livonia,1,1,1,1,280,37,7.5,279.5855834,279.5855834,177.5170015,177.5170015,100,100,63.49290237,63.49290237
79835,TX,Canutillo,0,0,0,0,"12,547",37,338.5,0.057174476,0.057174476,0.057174476,0.057174476,0.000455693,0.000455693,0.000455693,0.000455693
18414,PA,Dalton,0,0,0,0,"5,274",37,142.3,0,0,0,0,0,0,0,0
38841,MS,Ecru,1,0,0,0,"2,992",37,80.7,2372.422159,14.85997,14.85997,14.85997,79.29367969,0.496666117,0.496666117,0.496666117
03909,ME,York,0,0,0,0,"10,148",37,273.9,17.797068,17.797068,17.797068,17.797068,0.175377163,0.175377163,0.175377163,0.175377163
48063,MI,Columbus,0,0,0,0,"4,089",37,110.4,0,0,0,0,0,0,0,0
49775,MI,Pointe aux Pins,1,1,1,1,85,37,2.3,85.21230237,85.21230237,85.21230237,85.21230237,100,100,100,100
47022,IN,Guilford,0,0,0,0,"3,450",37,93.2,0,0,0,0,0,0,0,0
61432,IL,Fairview,0,0,0,0,688,37,18.6,2.86091876,2.86091876,2.86091876,2.86091876,0.416053591,0.416053591,0.416053591,0.416053591
61438,IL,Good Hope,1,0,0,0,714,37,19.3,676.6883645,79.8256534,1.4080541,1.4080541,94.83786199,11.18756387,0.197338757,0.197338757
62539,IL,Illiopolis,0,0,0,0,"1,311",37,35.4,0,0,0,0,0,0,0,0
04987,ME,Troy,0,0,0,0,"1,210",37,32.7,21.3958988,21.3958988,21.3958988,21.3958988,1.768128775,1.768128775,1.768128775,1.768128775
04435,ME,Exeter,0,0,0,0,"1,136",37,30.7,10.706085,10.706085,10.706085,10.706085,0.942532336,0.942532336,0.942532336,0.942532336
21755,MD,Jefferson,0,0,0,0,"6,229",37,168.3,0,0,0,0,0,0,0,0
52554,IA,Eldon,1,1,0,0,"1,388",37,37.5,1387.651525,1387.651525,4.27222039,4.27222039,100,100,0.307874154,0.307874154
03467,NH,Westmoreland,0,0,0,0,"1,921",37,51.9,20.2885749,20.2885749,20.0272788,20.0272788,1.05611148,1.05611148,1.042509844,1.042509844
56357,MN,Oak Park,0,0,0,0,"1,008",37,27.3,0,0,0,0,0,0,0,0
65449,MO,Cook Sta,1,1,0,0,243,37,6.6,242.9021276,212.3096644,112.9707138,112.9707138,100,87.40543628,46.50873786,46.50873786
18854,PA,Wysox,0,0,0,0,"1,922",37,52.0,0,0,0,0,0,0,0,0
21911,MD,Rising Sun,0,0,0,0,"11,010",37,297.6,0,0,0,0,0,0,0,0
29114,SC,Olanta,0,0,0,0,"2,109",37,57.0,0,0,0,0,0,0,0,0
76093,TX,Rio Vista,0,0,0,0,"2,051",37,55.4,0,0,0,0,0,0,0,0
62628,IL,Chapin,0,0,0,0,940,37,25.4,4.05776258,4.05776258,4.05776258,4.05776258,0.431730356,0.431730356,0.431730356,0.431730356
04574,ME,Washington,0,0,0,0,"1,469",37,39.7,144.2103257,69.4074749,69.4074749,69.4074749,9.814700089,4.723750167,4.723750167,4.723750167
15541,PA,Friedens,0,0,0,0,"4,346",37,117.5,0,0,0,0,0,0,0,0
30753,GA,Trion,0,0,0,0,"6,760",37,182.8,0,0,0,0,0,0,0,0
62241,IL,Ellis Grove,0,0,0,0,"1,041",37,28.2,0.8749211,0.8749211,0.8749211,0.8749211,0.084015628,0.084015628,0.084015628,0.084015628
66963,KS,Randall,1,1,1,1,118,37,3.2,118.3427628,118.3427628,118.3427628,109.4519557,100,100,100,92.48724059
29162,SC,Turbeville,0,0,0,0,"2,986",37,80.8,0,0,0,0,0,0,0,0
67002,KS,Andover,0,0,0,0,"12,947",37,350.5,0,0,0,0,0,0,0,0
05770,VT,Shoreham,0,0,0,0,"1,045",37,28.3,36.2773842,36.2773842,36.2773842,36.2773842,3.471610145,3.471610145,3.471610145,3.471610145
29471,SC,Reevesville,0,0,0,0,"1,420",37,38.5,4.4530656,4.4530656,4.4530656,4.4530656,0.313551129,0.313551129,0.313551129,0.313551129
03106,NH,Hooksett,0,0,0,0,"13,864",37,375.5,23.5994576,23.5994576,23.5994576,23.5994576,0.170215237,0.170215237,0.170215237,0.170215237
70592,LA,Youngsville,0,0,0,0,"18,782",37,508.7,0,0,0,0,0,0,0,0
33037,FL,Key Largo,0,0,0,0,"10,647",37,288.5,88.5171436,88.5171436,87.9150652,87.9150652,0.831397102,0.831397102,0.825742081,0.825742081
43435,OH,Helena,0,0,0,0,"1,563",37,42.4,0,0,0,0,0,0,0,0
50559,IA,Lone Rock,1,1,1,1,335,37,9.1,334.6108191,334.6108191,334.6108191,232.2610957,100,100,100,69.412309
62319,IL,Camden,1,0,0,0,226,37,6.1,226.0841066,105.9554332,101.3394461,89.77954721,100,46.86549391,44.82378156,39.71068492
38827,MS,Belmont,0,0,0,0,"2,720",37,73.7,27.60038718,20.84577118,20.84577118,20.84577118,1.014878656,0.766508386,0.766508386,0.766508386
61478,IL,Smithshire,0,0,0,0,305,37,8.3,108.2396221,0,0,0,35.45236926,0,0,0
04781,ME,Wallagrass,1,1,1,1,374,37,10.1,374.0318194,374.0318194,374.0318194,374.0318194,100,100,100,100
53114,WI,Darien,0,0,0,0,"2,917",37,79.1,0,0,0,0,0,0,0,0
22642,VA,Linden,0,0,0,0,"4,103",37,111.2,3.71163067,3.71163067,3.71163067,3.71163067,0.090468847,0.090468847,0.090468847,0.090468847
98606,WA,Brush Prairie,0,0,0,0,"9,092",37,246.5,0,0,0,0,0,0,0,0
41063,KY,Morning View,0,0,0,0,"3,349",37,90.8,0,0,0,0,0,0,0,0
55983,MN,Wanamingo,0,0,0,0,"1,540",37,41.8,0,0,0,0,0,0,0,0
66016,KS,Cummings,0,0,0,0,538,37,14.6,4.8523356,4.8523356,4.8523356,4.8523356,0.902143765,0.902143765,0.902143765,0.902143765
16117,PA,Ellwood City,0,0,0,0,"17,075",37,463.2,0,0,0,0,0,0,0,0
45118,OH,Fayetteville,0,0,0,0,"3,569",37,96.8,0,0,0,0,0,0,0,0
77377,TX,Tomball,0,0,0,0,"28,497",37,773.3,0,0,0,0,0,0,0,0
78645,TX,Leander,0,0,0,0,"9,723",37,263.9,0,0,0,0,0,0,0,0
01337,MA,Bernardston,0,0,0,0,"2,653",37,72.0,7.69735,7.69735,7.69735,7.69735,0.290186124,0.290186124,0.290186124,0.290186124
13215,NY,Syracuse,0,0,0,0,"16,302",37,442.5,0,0,0,0,0,0,0,0
47358,IN,Modoc,0,0,0,0,989,37,26.8,0,0,0,0,0,0,0,0
48014,MI,Capac,0,0,0,0,"4,226",37,114.7,0,0,0,0,0,0,0,0
87122,NM,Albuquerque,0,0,0,0,"18,733",37,508.5,16.52788603,16.52788603,16.52788603,16.52788603,0.088229423,0.088229423,0.088229423,0.088229423
96789,HI,Mililani,0,0,0,0,"52,944",37,1437.1,120.2577947,120.2577947,120.2577947,120.2577947,0.227140844,0.227140844,0.227140844,0.227140844
04766,ME,Perham,1,1,1,1,394,37,10.7,394.292262,394.292262,394.292262,239.3537536,100,100,100,60.70465406
21758,MD,Knoxville,0,0,0,0,"5,131",37,139.3,0,0,0,0,0,0,0,0
22655,VA,Stephens City,0,0,0,0,"19,208",37,521.5,0,0,0,0,0,0,0,0
37339,TN,Gruetli Laager,0,0,0,0,"1,752",37,47.6,52.6994525,52.6994525,52.6994525,52.6994525,3.007160186,3.007160186,3.007160186,3.007160186
44836,OH,Green Springs,0,0,0,0,"2,564",37,69.6,0,0,0,0,0,0,0,0
48096,MI,Ray,0,0,0,0,"3,997",37,108.5,0,0,0,0,0,0,0,0
94565,CA,Pittsburg,0,0,0,0,"84,185",37,2285.8,0,0,0,0,0,0,0,0
37755,TN,Helenwood,0,0,0,0,"3,464",37,94.1,105.9610318,105.9610318,105.9610318,105.9610318,3.058907153,3.058907153,3.058907153,3.058907153
57344,SD,Harrison,1,1,1,1,204,37,5.6,204.4336417,204.4336417,204.4336417,204.4336417,100,100,100,100
45688,OH,Waterloo,0,0,0,0,442,37,12.0,0.3541892,0.3541892,0.3541892,0.3541892,0.080221692,0.080221692,0.080221692,0.080221692
50545,IA,Hardy,1,0,0,0,220,37,6.0,219.948486,3.21856417,3.21856417,3.21856417,100,1.463326358,1.463326358,1.463326358
06798,CT,Woodbury,0,0,0,0,"10,048",37,273.0,0,0,0,0,0,0,0,0
46074,IN,Westfield,0,0,0,0,"26,776",37,727.6,0,0,0,0,0,0,0,0
52048,IA,Garber,0,0,0,0,376,37,10.2,23.1661947,23.1661947,23.1661947,23.1661947,6.154201663,6.154201663,6.154201663,6.154201663
53083,WI,Sheboygan,0,0,0,0,"20,165",37,548.0,0,0,0,0,0,0,0,0
26374,WV,Independence,0,0,0,0,"1,380",37,37.5,0,0,0,0,0,0,0,0
28436,NC,Delco,0,0,0,0,"2,173",37,59.1,2.629964,2.629964,2.629964,2.629964,0.12104824,0.12104824,0.12104824,0.12104824
61354,IL,Peru,0,0,0,0,"11,353",37,308.8,0.866005812,0,0,0,0.007627785,0,0,0
74833,OK,Castle,0,0,0,0,553,37,15.0,14.1337922,14.1337922,14.1337922,14.1337922,2.557293496,2.557293496,2.557293496,2.557293496
49653,MI,Lake Leelanau,1,0,0,0,"2,203",37,59.9,2202.951491,0,0,0,100,0,0,0
61060,IL,Orangeville,0,0,0,0,"1,495",37,40.7,1.06071,0,0,0,0.070967052,0,0,0
77578,TX,Manvel,0,0,0,0,"13,295",37,361.8,0,0,0,0,0,0,0,0
61418,IL,Biggsville,0,0,0,0,549,37,15.0,92.82444046,2.0195761,2.0195761,2.0195761,16.89707428,0.367628689,0.367628689,0.367628689
72436,AR,Lafe,0,0,0,0,"1,195",37,32.5,10.06642734,10.06642734,10.06642734,10.06642734,0.842079898,0.842079898,0.842079898,0.842079898
61843,IL,Fisher,0,0,0,0,"2,373",37,64.6,0,0,0,0,0,0,0,0
62905,IL,Alto Pass,0,0,0,0,747,37,20.3,4.17189432,4.17189432,4.17189432,4.17189432,0.558751673,0.558751673,0.558751673,0.558751673
72550,AR,Locust Grove,1,1,0,0,859,37,23.4,858.6476101,767.5029381,42.50448676,42.50448676,100,89.38508989,4.950166548,4.950166548
01257,MA,Sheffield,0,0,0,0,"2,202",37,60.0,2.2609447,2.2609447,2.2609447,2.2609447,0.102687089,0.102687089,0.102687089,0.102687089
43760,OH,Mount Perry,0,0,0,0,"2,047",37,55.7,0,0,0,0,0,0,0,0
49729,MI,Ellsworth,1,0,0,0,"1,355",37,36.9,1354.549357,145.0081313,145.0081313,145.0081313,100,10.70526744,10.70526744,10.70526744
81506,CO,Grand Junction,0,0,0,0,"10,541",37,287.1,0.059230065,0.059230065,0.059230065,0.059230065,0.000561899,0.000561899,0.000561899,0.000561899
85609,AZ,Dragoon,0,0,0,0,349,37,9.5,8.72309099,8.72309099,8.72309099,8.72309099,2.501795275,2.501795275,2.501795275,2.501795275
20622,MD,Charlotte Hall,0,0,0,0,"4,901",37,133.5,1.8792355,1.8792355,1.8792355,1.8792355,0.038344084,0.038344084,0.038344084,0.038344084
