Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI
2011,31101,229,447,9039,252,492,9570
2011,31103,27,58,1238,25,49,718
2011,31105,104,225,3565,112,226,4276
2011,31107,159,363,5311,172,289,5227
2011,31109,5623,9755,238153,5987,10366,221928
2011,31111,730,1428,27192,799,1504,32717
2011,31113,15,31,372,28,64,1205
2011,31115,11,21,374,20,35,610
2011,31117,14,52,624,13,30,292
2011,31119,930,1769,34485,1162,2322,44138
2011,31121,258,525,9225,216,421,8765
2011,31123,181,425,7359,141,319,4557
2011,31125,79,156,2157,94,198,3364
2011,31127,154,306,6607,197,430,8090
2011,31129,118,243,3474,103,190,3838
2011,31131,442,856,16537,507,1033,21636
2011,31133,75,184,2391,59,118,1839
2011,31135,63,112,2599,60,126,2242
2011,31137,256,526,8317,234,452,10570
2011,31139,205,471,9464,162,300,6630
2011,31141,856,1676,28432,880,1675,30040
2011,31143,163,347,6177,148,328,5489
2011,31145,272,559,9556,296,570,11296
2011,31147,173,329,5017,176,312,5619
2011,31149,128,283,5693,22,58,924
2011,31151,357,735,12280,385,741,14264
2011,31153,6823,13982,301762,6413,12879,294254
2011,31155,614,1216,30207,559,1046,21843
2011,31157,722,1461,26841,850,1712,30786
2011,31159,455,890,17526,422,806,17071
2011,31161,116,262,3568,171,381,5317
2011,31163,68,153,2661,72,149,1947
2011,31165,47,93,873,39,75,916
2011,31167,298,628,10687,204,443,8502
2011,31169,141,283,4920,99,197,3399
2011,31171,22,43,731,47,96,560
2011,31173,136,271,4538,156,329,5253
2011,31175,88,160,2789,84,163,2530
2011,31177,552,1133,28706,550,1029,26098
2011,31179,206,442,6943,260,442,8692
2011,31181,95,172,2386,86,168,2395
2011,31183,39,84,1180,17,41,538
2011,31185,400,790,13542,340,627,12985
2011,32001,872,1740,32517,953,2088,38581
2011,32003,48253,87058,2299761,41178,78445,1822235
2011,32005,2001,3602,150216,1804,3205,92898
2011,32007,1818,3811,86260,1467,3021,79230
2011,32009,60,101,1960,30,53,1150
2011,32011,82,169,4245,71,151,4329
2011,32013,700,1486,32134,532,1087,28850
2011,32015,203,393,8408,200,410,9825
2011,32017,167,369,6270,126,244,4379
2011,32019,2195,4339,86988,2076,4332,34426
2011,32021,155,327,5290,141,286,5157
2011,32023,1596,3012,65639,1518,3045,59897
2011,32027,175,380,7372,176,362,6710
2011,32029,190,324,7807,166,310,6804
2011,32031,10694,18677,663909,9946,17923,472743
2011,32033,326,661,12233,303,604,14570
2011,33001,2040,3523,113148,2020,3373,106271
2011,33003,1563,2667,130143,1437,2415,69837
2011,33005,1841,3093,83961,1995,3316,93666
2011,33007,693,1293,30157,839,1397,67732
2011,33009,3000,4909,182014,2951,4660,133515
2011,33011,10091,16493,513258,10512,17879,684118
2011,33013,4326,7073,187831,4352,7179,191596
2011,33015,9106,15180,565394,8746,14069,478380
2011,33017,3626,5869,157546,3571,5906,155418
2011,33019,1277,2269,68260,1183,2092,56962
2011,34001,4987,8878,232871,5478,10216,223966
2011,34003,20135,36760,1540517,21393,37069,1692009
2011,34005,10093,18907,518448,11045,20361,649622
2011,34007,11220,19507,523086,11909,21457,622284
2011,34009,2415,4380,145836,2574,4442,127680
2011,34011,2156,4225,69146,2727,5278,99999
2011,34013,17131,30105,1049303,20803,36567,1258872
2011,34015,5794,10595,278156,6009,10902,313525
2011,34017,22303,33955,1434939,23809,41328,1872064
2011,34019,3064,5392,248289,2936,5150,296938
2011,34021,8244,14758,626266,9063,16110,710684
2011,34023,19940,36947,1161491,22741,41477,1442140
2011,34025,11915,20792,880916,12983,21496,938857
2011,34027,11415,20256,1057517,12248,21260,1296054
2011,34029,10359,17835,588530,10264,17427,611259
2011,34031,10197,17606,499810,12088,22107,645306
2011,34033,1495,2830,55615,1623,2988,65486
2011,34035,9207,17347,772865,9525,17567,912007
2011,34037,2898,4950,173335,3537,6103,223250
2011,34039,13153,24495,817158,13866,25281,877360
2011,34041,2687,4842,137663,2919,5172,170705
2011,35001,13958,25899,592036,15193,29092,672582
2011,35003,95,181,4938,102,186,3818
2011,35005,1195,2577,53280,1260,2605,50136
2011,35006,473,997,13600,619,1327,20909
2011,35007,285,537,11469,398,812,19457
2011,35009,1730,3662,59662,1955,4459,74098
2011,35011,40,102,1148,67,160,1577
2011,35013,4603,9476,168102,5289,10833,184712
2011,35015,1294,2865,51557,1177,2438,57458
2011,35017,660,1256,29627,670,1249,26251
2011,35019,90,189,2550,120,244,2858
2011,35021,19,34,349,16,23,353
2011,35023,99,205,3564,150,308,6204
2011,35025,1573,3790,56654,1271,2876,63708
2011,35027,583,1094,24903,680,1273,25877
2011,35028,535,1043,34479,655,1253,56124
2011,35029,528,1162,17385,650,1313,19959
2011,35031,2031,4714,56075,2435,5733,72619
2011,35033,98,176,3457,99,203,3278
2011,35035,2148,4815,76810,2231,4825,86487
2011,35037,199,425,7402,271,532,7630
2011,35039,714,1432,25916,1020,2056,36359
2011,35041,615,1362,19278,761,1566,21999
2011,35043,4557,9243,225142,4372,8833,200342
2011,35045,3181,7314,107163,3545,7923,150469
2011,35047,532,947,22952,662,1234,20629
2011,35049,4363,7459,263339,4082,7175,215316
2011,35051,342,618,10437,344,640,12750
2011,35053,382,750,11356,516,987,17506
2011,35055,765,1263,51580,755,1264,32586
2011,35057,430,920,13082,501,1041,17010
2011,35059,117,239,3875,133,275,4107
2011,35061,1587,3348,52647,1739,3587,56896
2011,36001,8049,13225,370752,8565,13983,422467
2011,36003,817,1505,30479,969,1719,29605
2011,36005,33908,59936,1033837,37211,69053,1279960
2011,36007,3006,5223,110149,4061,6893,168597
2011,36009,1387,2573,49681,1600,2918,59942
2011,36011,1732,3310,72255,1505,2649,59671
2011,36013,1786,3270,65997,1889,3337,67450
2011,36015,1654,3073,69410,1761,3149,81084
2011,36017,1219,2252,43393,1328,2552,48800
2011,36019,1097,1868,40451,1365,2305,57070
2011,36021,1441,2472,90424,1277,2137,64869
2011,36023,960,1707,34191,1045,1844,39557
2011,36025,1478,2849,63328,1038,1917,39979
2011,36027,5296,9253,293958,6121,10408,331039
2011,36029,10059,17187,415929,11506,19093,576222
2011,36031,1029,1792,52153,931,1576,37274
2011,36033,831,1457,34453,961,1705,53600
2011,36035,1238,2369,48228,1320,2479,52030
2011,36037,1073,1883,38654,1244,2158,47576
2011,36039,1184,2064,51493,1227,2174,56469
2011,36041,182,326,12126,112,189,6139
2011,36043,1315,2549,48043,1367,2476,48060
2011,36045,5549,12429,179137,5875,13917,195964
2011,36047,58838,90757,2848472,62250,108994,3072835
2011,36049,1291,2772,51445,569,1188,22211
2011,36051,1183,2226,47913,1664,2882,69544
2011,36053,1799,3375,80205,1731,3052,69467
2011,36055,10032,16586,446198,11686,19729,596736
2011,36057,1224,2456,42756,1520,2901,60421
2011,36059,23550,42905,2053966,25663,42986,1823854
2011,36061,71399,99849,6820350,80402,124022,8611137
2011,36063,3286,5739,133143,3572,6145,144001
2011,36065,3134,5698,117219,3980,7066,153844
2011,36067,7179,12299,318134,8283,14027,383726
2011,36069,2761,5025,148943,2685,4608,124813
2011,36071,7058,13270,448699,8276,15249,431932
2011,36073,829,1522,26461,848,1597,28628
2011,36075,2007,3704,73022,2441,4279,91621
2011,36077,1489,2785,60216,1768,3170,67984
2011,36079,2262,3987,200729,2408,4157,158746
2011,36081,47724,79636,1883631,55117,97472,2603210
2011,36083,4103,6889,162781,4725,7966,236977
2011,36085,7067,13398,366090,7918,14446,446788
2011,36087,4681,8759,328076,5958,10345,432498
2011,36089,1382,2789,55570,1871,3566,75467
2011,36091,6900,12091,483212,6271,10959,324455
2011,36093,3803,6685,173142,4010,7209,205710
2011,36095,764,1451,31780,726,1315,26801
2011,36097,483,853,20170,505,886,16341
2011,36099,756,1380,31671,840,1457,30383
2011,36101,1858,3285,78479,2014,3703,118953
2011,36103,21844,36092,1602060,25515,41398,1591550
2011,36105,1704,3321,77301,1844,3309,80592
2011,36107,1134,2094,41659,1326,2497,49350
2011,36109,2635,4139,114001,3397,5438,147478
2011,36111,3723,6186,173469,4074,6825,194947
2011,36113,1897,3325,106222,1965,3354,83315
2011,36115,1764,3211,72676,1596,2790,53786
2011,36117,2022,3685,74417,2130,3867,86951
2011,36119,19950,35757,2005823,21948,37865,2339680
2011,36121,774,1419,28197,902,1600,32064
2011,36123,492,907,21396,576,1012,19654
2011,37001,3590,7140,142186,3224,6476,129828
2011,37003,698,1395,24938,754,1532,24493
2011,37005,202,422,12117,199,392,6081
2011,37007,345,782,10005,402,824,11366
2011,37009,435,885,15170,406,791,13479
2011,37011,440,890,18458,404,766,13882
2011,37013,1012,2224,47112,1046,2148,37027
2011,37015,377,790,10718,421,942,11947
2011,37017,669,1513,19500,707,1543,21010
2011,37019,3959,7637,250602,3455,6669,144453
2011,37021,7639,13134,371004,6493,11312,251577
2011,37023,1717,3843,58113,2036,4642,64589
2011,37025,5764,11975,252066,4758,9733,207501
2011,37027,1395,2920,50556,1342,2763,42843
2011,37029,302,667,13028,338,721,14223
2011,37031,2235,4474,113041,1904,3630,57269
2011,37033,541,1165,16550,551,1181,18453
2011,37035,3851,8005,154057,3614,7356,167071
2011,37037,2302,4670,197578,1971,4018,128486
2011,37039,664,1322,26546,571,1084,19405
2011,37041,339,654,15898,328,654,11836
2011,37043,311,609,11923,284,554,9350
2011,37045,1782,3799,62256,1858,3880,63890
2011,37047,815,1713,22272,948,1913,29793
2011,37049,3923,8001,154962,4411,9324,154993
2011,37051,14785,31592,504674,15641,34545,571248
2011,37053,854,1724,40581,786,1610,32882
2011,37055,1212,2145,65524,1084,1824,44741
2011,37057,3651,7426,144767,3497,7167,130727
2011,37059,967,1970,46058,868,1760,34544
2011,37061,1508,4043,43907,1639,4467,46471
2011,37063,11710,20572,548529,10534,20129,531339
2011,37065,1520,3405,35962,1599,3501,47517
2011,37067,8437,15808,364009,7954,15111,361672
2011,37069,1815,3956,77611,1593,3555,57841
2011,37071,4358,8878,170197,4045,8281,160736
2011,37073,229,486,7319,273,563,9386
2011,37075,136,266,4855,102,217,3404
2011,37077,1448,3164,60335,1301,2714,51471
2011,37079,407,948,11465,522,1218,15160
2011,37081,11910,22823,509574,11903,22330,488751
2011,37083,941,1876,29648,1016,2108,29699
2011,37085,4960,12372,194636,4585,11319,179266
2011,37087,1387,2535,53909,1223,2245,42943
2011,37089,3186,6203,150484,2791,5479,115995
2011,37091,420,894,11453,464,961,13542
2011,37093,2591,6064,94956,2362,5835,84990
2011,37095,126,259,3273,96,217,2785
2011,37097,4304,8987,262696,3789,7661,178804
2011,37099,1190,2197,44190,1066,1881,39910
2011,37101,4752,10505,195430,3978,8715,169640
2011,37103,478,1001,15097,355,786,12065
2011,37105,2604,7363,97040,1504,3270,52354
2011,37107,1113,2464,35633,1232,2632,38233
2011,37109,2245,4808,132673,1914,3982,85008
2011,37111,741,1564,25636,723,1583,22676
2011,37113,815,1559,35544,812,1571,31228
2011,37115,553,1071,21092,579,1119,18799
2011,37117,467,1038,13367,483,1006,13466
2011,37119,30541,56357,1628711,26358,49737,1542567
2011,37121,336,662,11635,290,574,8192
2011,37123,613,1370,20346,569,1269,21196
2011,37125,2598,5434,162622,2248,4563,120138
2011,37127,2599,5641,81921,2977,6420,96188
2011,37129,7203,12946,309746,6410,11514,238119
2011,37131,408,854,13465,471,991,12637
2011,37133,11223,23547,367782,11759,25980,371605
2011,37135,5242,9707,308083,5441,9730,282817
2011,37137,285,520,12789,336,663,16089
2011,37139,1152,2332,41893,1255,2671,46191
2011,37141,1957,4293,84968,1778,3754,62298
2011,37143,384,796,15385,369,749,13262
2011,37145,688,1407,25289,663,1313,28692
2011,37147,3991,7514,138575,4203,7883,192944
2011,37149,697,1401,35374,503,929,19917
2011,37151,2813,6075,92185,2739,5643,84889
2011,37153,755,1695,21349,850,1810,24797
2011,37155,2127,4829,60125,2125,4719,62542
2011,37157,1443,2900,49560,1523,3152,52912
2011,37159,3066,6200,98443,2893,5906,95831
2011,37161,1040,2114,40650,1154,2501,39467
2011,37163,1553,4263,76216,1466,3684,43271
2011,37165,670,1404,19614,1060,2268,33579
2011,37167,1007,2042,35247,1042,2086,34685
2011,37169,992,1986,34225,1001,1988,32647
2011,37171,1207,2611,41266,1363,2969,46670
2011,37173,469,862,15411,597,1160,18013
2011,37175,845,1636,48048,718,1346,27034
2011,37177,82,166,2135,76,164,2326
2011,37179,5084,11615,358574,4261,9259,228982
2011,37181,843,1833,26065,926,2030,31519
2011,37183,27287,52732,1487388,24791,49091,1334925
2011,37185,423,902,14721,499,1038,16590
2011,37187,199,409,6415,241,492,7549
2011,37189,1303,2306,60763,1514,2524,52346
2011,37191,3042,6415,97608,3131,6741,110355
2011,37193,1015,2110,33205,1016,2073,33784
2011,37195,1683,3576,56465,1630,3481,56806
2011,37197,742,1597,23139,757,1611,22821
2011,37199,358,712,14149,348,698,13197
2011,38001,67,125,4473,47,86,1930
2011,38003,272,519,10626,265,441,10229
2011,38005,138,297,4828,127,255,3660
2011,38007,63,116,3179,35,75,1549
2011,38009,225,442,9895,181,320,8856
2011,38011,112,250,5245,93,176,4040
2011,38013,139,265,6899,80,153,3926
2011,38015,3048,5646,152982,2308,3860,102618
2011,38017,5346,8882,221524,4484,7308,196276
2011,38019,80,164,3450,86,143,3682
2011,38021,149,315,5032,152,273,5394
2011,38023,93,212,4685,59,114,6145
2011,38025,211,450,10543,163,329,10230
2011,38027,63,119,2321,60,100,3808
2011,38029,39,86,1460,57,88,1826
2011,38031,100,183,3958,68,125,2970
2011,38033,92,184,3700,38,70,2173
2011,38035,2265,4197,86585,2390,4030,90255
2011,38037,45,80,1703,34,75,1391
2011,38039,63,104,1934,43,74,1570
2011,38041,101,210,4656,75,140,3318
2011,38043,77,150,2332,45,78,2583
2011,38045,104,186,3352,106,183,6127
2011,38047,43,71,1458,42,73,1347
2011,38049,223,460,9461,181,322,7864
2011,38051,50,91,2034,59,101,2196
2011,38053,557,1200,30040,229,469,18737
2011,38055,375,785,18488,282,485,12837
2011,38057,253,499,11737,228,410,11553
2011,38059,1370,2475,63697,1070,1998,47341
2011,38061,536,1143,25830,328,672,23572
2011,38063,82,155,2675,96,166,3030
2011,38065,47,104,1810,72,175,3241
2011,38067,173,336,6872,286,553,13942
2011,38069,118,235,5332,95,174,3826
2011,38071,291,542,13791,339,588,14547
2011,38073,143,267,5464,108,185,4257
2011,38075,118,242,4760,78,149,3786
2011,38077,398,725,19737,427,751,18140
2011,38079,250,520,7871,192,368,6751
2011,38081,121,223,4619,94,186,4243
2011,38083,25,40,922,23,48,704
2011,38085,84,194,2217,57,128,1193
2011,38087,13,29,835,10,23,414
2011,38089,1448,2805,73124,948,1765,51711
2011,38091,45,84,2098,64,108,4359
2011,38093,526,923,18657,558,940,21481
2011,38095,71,127,2501,52,83,2539
2011,38097,240,438,8286,213,377,8979
2011,38099,280,505,9495,226,402,7798
2011,38101,3111,6076,135189,3165,6168,158247
2011,38103,136,249,4997,117,203,3807
2011,38105,2132,4039,113325,1185,2325,102031
2011,39001,512,1139,17639,447,940,12803
2011,39003,1693,3226,60519,2064,3863,71177
2011,39005,1049,1957,35326,1121,2057,37507
2011,39007,1438,2727,44481,1715,3221,55006
2011,39009,1252,2226,41461,1645,2747,55011
2011,39011,976,1872,35924,994,1905,35570
2011,39013,1115,2143,43162,1227,2269,42989
2011,39015,1084,2227,33421,1214,2443,40130
2011,39017,8471,16724,349744,9152,18034,431280
2011,39019,727,1465,25931,758,1457,26768
2011,39021,897,1780,33021,976,1879,48835
2011,39023,2373,4711,79912,2576,4904,90929
2011,39025,5203,9862,242458,5166,9913,273313
2011,39027,1079,2174,38598,1091,2203,37472
2011,39029,1667,3095,56204,1941,3599,63555
2011,39031,590,1223,17895,624,1222,19858
2011,39033,938,1807,26262,969,1841,26164
2011,39035,18887,31510,949739,21972,37784,1231581
2011,39037,799,1581,24134,920,1747,34481
2011,39039,824,1668,24834,845,1586,30484
2011,39041,6234,12592,471317,5328,10125,384705
2011,39043,1869,3317,67336,1911,3359,73792
2011,39045,3986,7848,168998,4103,7976,177531
2011,39047,674,1365,15523,704,1460,21741
2011,39049,27911,48605,1270814,28332,51052,1474810
2011,39051,888,1712,28859,1037,1949,35376
2011,39053,417,830,19656,529,1003,17785
2011,39055,2106,4038,141798,2029,3576,106267
2011,39057,5085,9575,236173,5711,10543,267183
2011,39059,675,1362,22609,711,1396,22824
2011,39061,16062,28794,930915,18084,32012,973153
2011,39063,1768,3341,80557,1794,3251,78210
2011,39065,525,1062,16085,667,1250,20475
2011,39067,351,719,14452,310,603,11488
2011,39069,552,1042,17247,627,1232,20619
2011,39071,980,2112,31149,987,2079,28064
2011,39073,643,1316,24775,678,1292,21641
2011,39075,587,1248,17683,647,1379,22423
2011,39077,1286,2519,40784,1510,2891,49023
2011,39079,507,1070,14969,585,1248,21177
2011,39081,1085,2062,34909,1071,1924,36557
2011,39083,1128,2246,42557,1300,2559,49883
2011,39085,4501,7709,192010,4467,7487,207569
2011,39087,945,1889,32463,1129,2224,35838
2011,39089,4048,8088,183546,3925,7255,194492
2011,39091,962,1831,36627,992,1830,37258
2011,39093,5315,9852,240666,5313,9507,225714
2011,39095,6631,11867,262656,8063,14498,361475
2011,39097,1056,2155,38455,1146,2267,42961
2011,39099,3972,7254,148030,4325,7735,156237
2011,39101,1046,2012,32000,1255,2477,42855
2011,39103,4194,7786,222139,3984,7094,190619
2011,39105,365,746,12955,388,785,11456
2011,39107,602,1200,22417,632,1176,24300
2011,39109,2370,4626,98611,2302,4240,94429
2011,39111,215,445,8261,347,702,13430
2011,39113,10756,19939,423807,12107,22464,597286
2011,39115,290,611,8988,316,651,11213
2011,39117,917,1796,32362,846,1659,29576
2011,39119,1357,2694,46278,1452,2709,51986
2011,39121,247,505,7816,265,549,9441
2011,39123,1024,1876,53928,1050,1798,44125
2011,39125,326,660,9311,428,891,13509
2011,39127,769,1503,27771,730,1473,22086
2011,39129,1367,2769,52563,1398,2730,48032
2011,39131,567,1209,19998,572,1181,18401
2011,39133,3791,6696,174163,4350,7355,181708
2011,39135,859,1641,27927,855,1578,28621
2011,39137,476,908,16698,558,1027,21073
2011,39139,2056,4044,64633,2200,4172,77131
2011,39141,1312,2570,42591,1322,2551,46397
2011,39143,1166,2192,37288,1233,2315,42844
2011,39145,887,1841,29493,1202,2453,42769
2011,39147,1061,1912,31694,1239,2324,38156
2011,39149,900,1714,30181,940,1813,30529
2011,39151,5972,11061,229760,5871,10684,257449
2011,39153,10484,18294,470850,10864,18872,558898
2011,39155,3190,5954,111963,3930,7140,136959
2011,39157,1476,3001,54229,1523,2915,52254
2011,39159,1492,3094,104279,1344,2620,76816
2011,39161,540,1041,17026,588,1107,19448
2011,39163,272,582,7855,263,562,8971
2011,39165,7045,14021,420292,6285,12395,482213
2011,39167,1278,2520,49743,1215,2213,44124
2011,39169,1990,3792,73932,2278,4155,84050
2011,39171,662,1191,18865,732,1364,25019
2011,39173,3691,6584,152413,3712,6576,165660
2011,39175,486,913,14944,512,954,16376
2011,40001,421,1003,11173,540,1264,15661
2011,40003,153,354,5891,136,278,5717
2011,40005,328,753,10205,516,1205,16594
2011,40007,160,392,6628,158,384,6653
2011,40009,786,1790,39289,657,1436,33406
2011,40011,280,616,11015,245,523,10551
2011,40013,1167,2527,37635,1023,2067,29528
2011,40015,739,1676,25986,734,1652,28739
2011,40017,4444,9302,210936,3624,7564,180286
2011,40019,1124,2344,40773,1101,2302,45726
2011,40021,1124,2452,36006,1093,2347,34714
2011,40023,364,739,10203,418,812,12047
2011,40025,67,154,2245,67,170,2076
2011,40027,9761,19852,442749,8763,17126,373318
2011,40029,134,308,3988,135,313,7814
2011,40031,4574,10330,164537,4981,11791,191747
2011,40033,168,396,5684,199,446,7183
2011,40035,334,751,10753,403,830,13420
2011,40037,2352,5204,97492,2236,4988,94650
2011,40039,999,2103,42586,882,1720,40430
2011,40041,1249,2720,57330,1022,2181,34143
2011,40043,149,350,6542,124,271,5972
2011,40045,113,273,4809,128,278,10303
2011,40047,1806,3758,68642,1861,3764,96982
2011,40049,664,1469,23029,713,1525,29964
2011,40051,1705,3890,83077,1493,3198,66175
2011,40053,148,314,6626,150,299,6992
2011,40055,122,271,4422,131,305,4964
2011,40057,57,127,1506,71,157,3479
2011,40059,85,181,3704,74,198,3040
2011,40061,350,841,11840,269,635,9487
2011,40063,391,946,13114,348,746,11216
2011,40065,872,1908,32659,1047,2350,42316
2011,40067,147,330,6420,148,327,4986
2011,40069,333,745,11980,298,648,8713
2011,40071,986,2070,34959,1182,2428,48676
2011,40073,383,877,16796,444,950,17748
2011,40075,214,479,7620,215,468,6771
2011,40077,267,572,10549,307,693,10639
2011,40079,985,2185,32902,970,2145,35684
2011,40081,1229,2736,48482,1002,2210,34025
2011,40083,1627,3845,89454,1410,2981,82126
2011,40085,332,717,13016,273,583,10656
2011,40087,1520,3484,80487,1454,3232,68469
2011,40089,556,1264,17768,567,1205,19529
2011,40091,744,1645,26920,539,1120,16032
2011,40093,211,457,9238,223,491,10175
2011,40095,412,912,16475,415,901,14546
2011,40097,972,2162,35188,958,2044,32494
2011,40099,398,845,13224,375,834,11926
2011,40101,1443,3106,50669,1656,3595,57860
2011,40103,336,744,13590,307,676,13799
2011,40105,263,585,7957,254,521,8440
2011,40107,279,668,8583,270,620,8426
2011,40109,19740,39033,943130,19362,39323,897790
2011,40111,936,2062,29282,974,2117,32845
2011,40113,1644,3638,67661,1460,3203,67151
2011,40115,794,1756,28818,958,1973,29749
2011,40117,470,1073,19835,561,1283,20130
2011,40119,2212,4270,82293,2761,4972,96275
2011,40121,1003,2129,35684,1309,2814,56234
2011,40123,939,1872,35414,961,1956,38279
2011,40125,1916,4125,77517,1914,4022,63767
