Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2015,20103,79315,62614,1400,60423
2015,20111,33339,26827,1525,37587
2015,20113,28941,23555,567,63032
2015,20121,32553,25070,978,58603
2015,20125,33314,25934,1047,44619
2015,20149,23298,17252,388,56297
2015,20155,63718,50657,1931,47376
2015,20161,75247,63335,3042,46677
2015,20169,55691,43989,1300,45684
2015,20173,511574,391158,11947,50840
2015,20175,23152,16710,840,40747
2015,20177,178725,139797,5504,51123
2015,20191,23535,18430,661,52311
2015,20209,163369,122486,5751,41800
2015,21003,20640,16682,533,45023
2015,21005,21130,16476,686,52791
2015,21009,43570,34822,1061,38649
2015,21013,28008,22361,1476,17257
2015,21015,127712,96701,3766,67047
2015,21017,20116,16648,375,51774
2015,21019,48325,39020,844,45204
2015,21021,29809,24184,595,33277
2015,21027,19916,16706,859,42655
2015,21029,78702,62795,2434,53434
2015,21035,38343,32285,1038,39401
2015,21037,92066,75247,1851,51208
2015,21043,27158,23431,700,37914
2015,21047,73309,54290,1877,39827
2015,21049,35757,28753,1170,59560
2015,21051,21932,17957,500,19752
2015,21059,99259,77801,3020,48791
2015,21067,314488,255389,8110,51948
2015,21071,37756,30597,1655,28104
2015,21073,50375,40793,1300,51851
2015,21081,24757,17942,656,41551
2015,21083,37421,29977,841,37356
2015,21085,26221,20921,941,36342
2015,21089,36068,29481,1466,46523
2015,21093,106439,83013,3629,49229
2015,21095,27703,22032,705,27386
2015,21101,46407,36780,1444,42167
2015,21107,46222,36991,825,46652
2015,21111,763623,610641,24117,51259
2015,21113,51961,40945,2185,48049
2015,21115,21930,17500,667,36436
2015,21117,165012,129643,4817,52043
2015,21121,31730,25156,1124,31780
2015,21125,60094,47545,2717,37527
2015,21133,23123,18786,1094,26796
2015,21137,24463,19031,369,45970
2015,21141,26910,21389,767,45654
2015,21145,65018,52675,1365,51114
2015,21151,87824,71189,3293,45383
2015,21155,20092,15389,730,39163
2015,21157,31101,25502,1087,51046
2015,21163,27924,21621,1170,51209
2015,21167,21683,17256,1067,46881
2015,21173,27608,21344,506,36284
2015,21177,31183,26180,865,41112
2015,21179,45126,35527,956,51404
2015,21183,24216,19206,1307,39640
2015,21185,64875,50698,1189,81569
2015,21193,27565,21805,1390,31094
2015,21195,61792,50632,1926,33321
2015,21199,63782,50357,2106,41365
2015,21205,23892,20323,1139,26616
2015,21209,52420,40829,1486,63526
2015,21211,45632,35924,406,60903
2015,21217,25420,19819,859,28743
2015,21227,122851,98381,4176,44679
2015,21231,20464,16754,357,28428
2015,21235,36129,27961,607,34039
2015,21239,25793,20126,588,51368
2015,22001,62577,47942,2728,40031
2015,22003,25683,20604,1038,43427
2015,22005,119455,90133,4042,76632
2015,22007,22842,18784,970,57526
2015,22009,41103,32311,1216,33598
2015,22011,36462,28200,1102,41944
2015,22015,125175,97417,3160,56140
2015,22017,251460,196394,6749,41040
2015,22019,198788,154671,6061,45767
2015,22029,20142,15638,251,31094
2015,22031,27052,20979,1591,40776
2015,22033,446753,356629,16132,50519
2015,22039,33743,26057,2129,30651
2015,22041,17789,14240,679,36729
2015,22043,22343,18102,533,40652
2015,22045,74103,56180,4159,46365
2015,22047,33095,26794,970,46045
2015,22051,436275,351794,12965,49576
2015,22053,31439,24520,1341,42539
2015,22055,240098,188469,6565,51981
2015,22057,98325,77409,3078,52589
2015,22061,47774,38574,1310,32832
2015,22063,137788,105250,3221,58677
2015,22067,26395,21474,437,30050
2015,22069,39179,30438,1959,27977
2015,22071,389617,317258,17223,39077
2015,22073,156761,121334,5937,36709
2015,22075,23495,18851,419,35444
2015,22077,22251,18004,1481,40826
2015,22079,132141,103488,4283,43222
2015,22083,18799,14963,977,33028
2015,22085,24186,19203,860,42464
2015,22087,45408,32912,1713,41971
2015,22089,52812,41082,1861,61502
2015,22093,21567,16647,448,57753
2015,22095,43626,34087,930,53502
2015,22097,83848,63283,2263,30286
2015,22099,53835,41915,1461,45418
2015,22101,52810,42237,2748,40752
2015,22103,250088,196551,8927,63180
2015,22105,128755,100145,4250,42962
2015,22109,113972,87095,1928,41786
2015,22111,22477,17060,205,34032
2015,37107,58106,46249,3592,35773
2015,37109,81035,65746,3131,46884
2015,37111,44989,36974,1257,32861
2015,37113,34201,28731,480,42052
2015,37115,21139,18137,707,37266
2015,37117,23357,19367,1246,36650
2015,37119,1034070,807143,39661,56883
2015,37123,27548,22602,602,37698
2015,37125,94352,76789,3043,51547
2015,37127,93919,75433,2121,42718
2015,37129,220358,182114,7569,52685
2015,37131,20426,16208,531,29712
2015,37133,186311,142234,6878,45832
2015,37135,141354,116793,3070,61164
2015,37139,39829,31600,666,42496
2015,37141,57611,47230,2095,52482
2015,37145,39259,31402,1044,37989
2015,37147,175842,142012,10771,41453
2015,37149,20366,18403,885,46992
2015,37151,142799,113355,3738,42347
2015,37153,45437,36442,1400,29329
2015,37155,134197,103938,4716,31558
2015,37157,91758,74054,2671,38241
2015,37159,139142,111537,5769,45320
2015,37161,66390,54176,1839,35594
2015,37163,63724,49943,1786,40186
2015,37165,35509,28220,2076,35359
2015,37167,60714,48869,2733,44292
2015,37169,46351,38070,2178,40819
2015,37171,72743,59063,1292,37337
2015,37175,33211,27613,1072,47463
2015,37179,222742,167078,5887,71729
2015,37181,44568,35411,2064,29303
2015,37183,1024198,798917,27897,70533
2015,37185,20155,16858,1001,27957
2015,37189,52906,47342,1657,40083
2015,37191,124132,98376,5173,40361
2015,37193,68502,56233,1874,40919
2015,37195,81714,64578,2506,41204
2015,37197,37585,31118,1494,37059
2015,38015,92991,74529,1136,65079
2015,38017,171512,137445,2284,53728
2015,38035,70916,57857,792,51264
2015,38059,30310,24961,276,70389
2015,38089,32154,24690,800,76948
2015,38093,21103,17163,188,57651
2015,38101,71275,56503,1433,62631
2015,38105,35294,27094,592,97307
2015,39001,28024,21817,644,34511
2015,39003,104425,83188,2779,50332
2015,39005,53213,42424,871,47197
2015,39007,98632,79817,3404,44511
2015,39009,65886,57144,2613,36511
2015,39011,45876,35820,1214,60131
2015,39013,69154,57794,1988,46113
2015,39015,43839,35068,2003,46766
2015,39017,376353,296001,9844,58785
2015,39019,27811,22616,918,57399
2015,39021,38987,31186,1575,60951
2015,39023,135959,108468,4907,47963
2015,39025,201973,159850,4213,62054
2015,39027,41917,33103,1880,45667
2015,39029,104806,85262,4184,41887
2015,39031,36569,28712,1193,40381
2015,39033,42306,34190,1197,38470
2015,39035,1255921,1018622,59702,45297
2015,39037,52076,41210,1215,51858
2015,39039,38352,30367,1337,54670
2015,39041,193013,145707,2540,96410
2015,39043,75550,61937,2303,47544
2015,39045,151408,119534,4354,61291
2015,39047,28679,22923,1076,45120
2015,39049,1251722,986363,40683,53882
2015,39051,42537,33596,994,60339
2015,39053,30142,23912,335,37212
2015,39055,94102,74836,1427,75895
2015,39057,164427,134036,6289,59803
2015,39059,39258,31308,2145,41860
2015,39061,807598,640426,28591,50990
2015,39063,75573,60729,1709,54709
2015,39065,31682,25501,673,42453
2015,39069,27816,22156,818,58820
2015,39071,43026,34445,1682,38506
2015,39073,28491,22702,861,42730
2015,39075,43909,31337,697,57094
2015,39077,58469,45582,1213,47616
2015,39079,32596,25620,1860,43515
2015,39081,67347,55359,2061,44194
2015,39083,61061,47943,1786,50042
2015,39085,229245,187265,4475,60810
2015,39087,61109,48896,1806,36838
2015,39089,170570,135566,6524,59883
2015,39091,45386,35881,1230,48861
2015,39093,305147,244810,10881,52373
2015,39095,433689,344224,17676,42594
2015,39097,44094,36117,548,68377
2015,39099,231900,189251,9462,41910
2015,39101,65355,52356,2657,40607
2015,39103,176395,140343,3255,69989
2015,39105,23257,18949,1010,39132
2015,39107,40968,31985,785,55307
2015,39109,104224,83365,3385,49156
2015,39113,532258,426866,18649,46561
2015,39117,35074,27868,999,52207
2015,39119,86290,69084,2468,42815
2015,39123,40877,34137,1049,59694
2015,39127,35985,28674,1720,42358
2015,39129,56998,46528,1089,61618
2015,39131,28217,22210,782,35868
2015,39133,162275,135569,5489,52835
2015,39135,41329,33031,1123,50939
2015,39137,34042,26257,346,57611
2015,39139,121707,98229,3310,45155
2015,39141,77170,62328,1514,44907
2015,39143,59679,47361,1514,49848
2015,39145,76825,61882,2989,35833
2015,39147,55610,44787,1453,50268
2015,39149,48901,37939,1347,62529
2015,39151,375165,304300,12400,48819
2015,39153,541968,439979,16866,51309
2015,39155,203751,166914,5093,42368
2015,39157,92916,74637,1758,47331
2015,39159,54277,42632,651,77116
2015,39161,28562,22296,684,52602
2015,39165,224469,174247,4382,81017
2015,39167,61112,50395,1127,42115
2015,39169,116063,91568,2493,52760
2015,39171,37120,29654,732,48737
2015,39173,129730,106319,3620,57027
2015,39175,22243,17728,428,51012
2015,40001,22004,16937,518,31028
2015,40009,20314,15717,94,36479
2015,40013,44884,35388,1272,42125
2015,40015,29343,22714,1080,48998
2015,40017,133378,101093,2460,62045
2015,40019,48689,37769,1719,45203
2015,40021,48447,38617,1257,44784
2015,40027,274458,220891,7689,59336
2015,40031,124648,97465,3648,47587
2015,40037,70892,55843,1187,46665
2015,40039,29744,23222,410,47336
2015,40041,41459,33638,1065,39485
2015,40047,63569,48487,1589,48222
2015,40049,27755,21594,428,49349
2015,40051,54648,42911,1112,53735
2015,40065,25574,19434,929,45743
2015,40071,45366,35288,1724,43497
2015,40079,49605,38842,1216,38781
2015,40081,35042,27350,1000,48120
2015,40083,45996,36909,1302,56462
2015,40087,38066,29129,901,52312
2015,40089,33048,25725,503,30986
2015,40091,19990,16335,1023,35621
2015,40097,40887,32378,816,47874
2015,40101,69699,54254,1601,41016
2015,40109,776864,594980,17738,49693
2015,40111,39187,30627,1648,40576
2015,40113,47887,38403,1277,41787
2015,40115,31981,24986,914,35768
2015,40119,80850,67849,1617,39840
2015,40121,44610,35596,1085,44978
2015,40123,38194,30307,1102,46984
2015,40125,71875,56539,2141,43317
2015,40131,90802,71697,2530,63041
2015,40133,25548,19755,573,40508
2015,40135,41153,32558,1370,35502
2015,40137,44581,35295,1084,44819
2015,40139,20821,16034,402,50903
2015,40143,639242,493797,18096,51287
2015,40145,76559,59946,2720,57319
2015,40147,52021,41117,1601,51941
2015,40153,20991,16882,847,62500
2015,41003,87572,74777,2925,52852
2015,41005,401515,325305,11020,69629
2015,41007,37831,31639,667,47770
2015,41009,49600,40183,1453,49901
2015,41011,63121,53265,2007,38351
2015,41013,22965,19372,1652,43395
2015,41015,22483,20523,352,36020
2015,41017,175268,142062,5369,57373
2015,41019,107685,89300,3920,41428
2015,41027,23137,17933,390,54098
2015,47147,68570,53906,2089,53204
2015,47149,298612,232034,8086,60043
2015,47151,22515,17894,1144,35443
2015,47155,95946,78520,2035,42107
2015,47157,938069,727593,38410,47083
2015,47163,156791,130115,4385,42012
2015,47165,175989,138214,3811,59753
2015,47167,61870,48138,2335,56385
2015,47177,40435,31951,1352,40322
2015,47179,126302,104587,3566,45484
2015,47183,33960,28378,920,36481
2015,47185,26521,21811,946,39778
2015,47187,211672,160253,4139,102881
2015,47189,128911,100973,4230,64476
2015,48001,57580,47731,399,41711
2015,48005,88255,67280,4138,49768
2015,48007,23364,18585,699,38990
2015,48013,48435,36065,3497,48947
2015,48015,29562,23295,189,66690
2015,48019,19022,16534,89,56437
2015,48021,80527,62458,3363,63129
2015,48025,34908,27742,942,44865
2015,48027,334941,250359,12242,48908
2015,48029,1897753,1457633,53599,52286
2015,48037,93389,73634,3582,40662
2015,48039,346312,266825,9674,71251
2015,48041,215037,175030,3391,44270
2015,48049,37896,30279,530,42532
2015,48053,45463,37237,787,51195
2015,48055,40522,32584,602,45984
2015,48057,21895,17171,749,56048
2015,48061,422156,303289,12806,34074
2015,48067,30313,23711,1163,37308
2015,48071,38863,29130,1164,67598
2015,48073,51542,39853,1226,42543
2015,48085,914127,697893,18194,86217
2015,48089,20870,16490,292,47882
2015,48091,129048,102594,2055,67363
2015,48097,39229,31109,1232,44988
2015,48099,75503,58855,2213,45998
2015,48113,2553385,1937808,69097,51799
2015,48121,780612,601855,19811,75649
2015,48123,20797,16804,681,52548
2015,48135,159436,116445,4160,65454
2015,48139,163632,123953,3035,68095
2015,48141,835593,627795,23563,43692
2015,48143,41122,33485,706,51256
2015,48147,33693,27422,567,40578
2015,48149,25110,20493,106,51944
2015,48157,716087,540255,15334,95389
2015,48165,20051,14844,411,60572
2015,48167,322225,251838,12350,69190
2015,48171,25963,21922,786,49297
2015,48177,21397,15958,529,47714
2015,48179,24343,18440,503,44110
2015,48181,125467,99482,3601,48126
2015,48183,124108,95362,3086,47727
2015,48185,24891,19176,600,38181
2015,48187,151249,116545,2089,64343
2015,48189,34360,25891,766,45097
2015,48199,55865,44422,1273,54868
2015,48201,4538028,3444929,133261,56629
2015,48203,66746,51880,2238,42958
2015,48209,194739,154939,4337,58870
2015,48213,79545,64630,1355,47906
2015,48215,842304,591772,29306,35730
2015,48217,34855,27224,627,45494
2015,48219,23433,17852,847,48840
2015,48221,55423,46111,791,61521
2015,48223,36223,27947,913,42191
2015,48225,22785,18903,98,36473
2015,48227,37206,29346,982,45380
2015,48231,89844,70979,3235,46048
2015,48233,20666,16089,270,41395
2015,48241,35506,27763,849,50651
2015,48245,254308,200925,6332,48005
2015,48249,41382,30719,956,38988
2015,48251,159990,122513,3182,58758
2015,48257,114690,86096,4722,58141
2015,48259,40384,32359,1585,67208
2015,48265,50955,42487,2288,48680
2015,48273,30677,23785,1857,35556
2015,48277,49440,38823,967,36572
2015,48281,20198,16048,373,49792
2015,48291,79654,61821,3117,55152
2015,48293,22361,17372,868,41957
2015,48303,299453,234005,5846,47897
2015,48309,245671,191095,6336,46602
2015,48321,36770,28751,1423,41900
2015,48323,57706,41544,3369,37109
2015,48325,48417,37660,1159,62093
2015,48329,161077,120328,3626,81064
2015,48331,24513,19307,252,50344
2015,48339,537559,409639,13939,71577
2015,48341,21670,15540,292,52297
2015,48347,65664,51455,3209,39865
2015,48349,48323,37016,2672,40845
2015,48355,359715,280557,10496,50587
2015,48361,84260,65458,3349,50429
2015,48363,27895,22505,1335,42346
2015,48365,23766,19290,825,47468
2015,48367,126042,99197,3410,67012
2015,48373,46972,38895,815,42799
2015,48375,121802,91210,2436,40536
2015,48381,130269,101852,1688,61984
2015,48397,90861,69219,2227,90940
2015,48401,53070,41755,778,50615
2015,48407,27413,23011,1189,34100
2015,48409,67357,51063,1476,54966
2015,48419,26363,19544,1297,45219
2015,48423,222936,172866,4725,49060
2015,48427,63795,44885,5220,29822
2015,48439,1982498,1508926,51364,60737
2015,48441,136051,106069,2792,48636
2015,48449,32623,24249,683,42219
2015,48451,118105,93205,1485,48114
2015,48453,1176558,933730,28085,65269
2015,48457,21347,17449,880,36349
2015,48459,40603,31969,1434,43710
2015,48463,26787,21163,707,38086
2015,48465,48988,36681,1963,46325
2015,48467,53547,43020,1395,47555
2015,48469,92382,70793,3367,56545
2015,48471,70699,60640,604,40448
2015,48473,48656,38119,1582,47158
2015,48477,34765,27143,885,52065
2015,48479,269721,188937,6519,39774
2015,48481,41486,31735,1431,42313
2015,48485,131705,106231,3033,45416
2015,48489,22152,17367,1463,26987
2015,48491,508514,388999,12900,78311
2015,48493,47520,37628,1945,73183
2015,48497,62953,48697,1905,54045
2015,48499,43356,35886,1119,46412
2015,49003,52097,36524,1408,55776
2015,49005,120783,88236,1978,50518
2015,49007,20479,15901,495,46879
2015,49011,336043,237046,5294,72016
2015,49013,21581,15067,638,65761
2015,49021,48368,36430,701,44455
2015,49035,1107314,827736,22374,65694
2015,49039,28778,22169,1125,45345
2015,49041,20984,15382,192,45631
2015,49043,39633,30089,296,91725
2015,49045,62952,43657,1167,68226
2015,49047,37928,26482,1567,71139
2015,49049,575205,396951,9914,65487
2015,49051,29161,21444,128,78454
2015,49053,155602,117406,3025,54913
2015,49057,243645,180418,6222,59146
2015,50001,37035,31199,964,59953
2015,50003,36317,30145,589,51582
2015,50005,30780,25503,599,46668
2015,50007,161382,135398,2985,67997
2015,50011,48799,38958,854,62113
2015,50015,25235,20672,455,59049
2015,50017,28899,23757,381,55711
2015,50019,27100,22504,546,44193
2015,50021,59736,50635,1684,52831
2015,50023,58612,48622,1312,56787
2015,50025,43386,36540,975,50210
2015,50027,55737,46635,1136,54673
2015,51001,32973,27555,859,38023
2015,51003,105703,85684,1776,70589
2015,51009,31914,26673,898,49687
2015,51013,229164,192675,6238,106768
2015,51015,74314,61847,2184,56766
2015,51019,77724,64803,1740,54062
2015,51023,33347,27482,578,58985
2015,51027,21614,18548,472,26060
2015,51031,55086,45473,1169,45901
2015,51033,29984,24749,951,52019
2015,51035,29724,23088,383,47764
2015,51041,335687,264567,8932,75131
2015,51047,49432,38701,1921,67030
2015,51053,27852,23880,547,52370
2015,51059,1142234,899575,30170,113208
2015,51061,68782,54422,1466,91940
2015,51065,25987,21887,376,67083
2015,51067,56264,46949,1627,49061
2015,51069,83199,66456,1709,71993
2015,51073,37143,30637,621,67330
2015,51075,22253,18971,322,85030
2015,51083,35125,28820,582,41513
2015,51085,103227,83209,1488,82085
2015,51087,325155,258218,9673,66085
2015,51089,51881,42564,2324,35437
2015,51093,36314,29195,1544,67051
2015,51095,73147,61117,1029,73968
2015,51099,25515,19110,426,85520
2015,51105,24742,20694,1077,31538
2015,51107,375629,276722,7021,125003
2015,51109,34602,28572,1266,56519
2015,51117,31081,25912,834,29108
2015,51121,97653,83606,2844,52151
2015,51127,20317,16202,299,73386
2015,51137,35385,28697,1437,59816
2015,51139,23726,19253,680,40729
2015,51143,62194,52305,1992,41410
2015,51145,28031,22865,512,78357
2015,51147,22952,19494,635,43463
2015,51149,37904,30693,644,60666
2015,51153,451721,339436,12833,99766
2015,51155,34332,28568,1220,52851
2015,51161,94409,76823,1233,63210
2015,51163,22354,18747,848,45654
2015,51165,78593,63815,1633,51979
2015,51167,27891,22946,536,38397
2015,51169,22126,18932,676,37585
2015,51171,43190,35331,1612,55682
2015,51173,31470,26074,603,38839
2015,51177,130475,101300,3989,75535
2015,51179,142003,108641,2980,95882
2015,51185,42899,35411,1119,42797
2015,51187,39083,31193,1055,57423
2015,51191,54591,45371,1825,45405
2015,51195,39718,32902,2216,38125
2015,51197,27277,21974,797,42817
2015,51199,67837,53664,2435,84580
2015,51510,153511,127843,3381,90056
2015,51540,46597,40416,1107,61775
2015,51550,235429,185571,6115,67491
2015,51590,42082,33952,2065,32966
2015,51600,24013,20101,1145,117081
