Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2019,01089,10528,21299,734229,8535,16887,595824,372909,300120,6857,67930,362276,292072.0,9338.0,65449.0,372909,300120.0,6857.0,67930.0,0.0,0.0,7.0,66.0,3.0
2014,01095,1588,3564,55094,1703,3764,55703,94636,73811,2863,33446,94121,73260.0,3965.0,39473.0,94636,73811.0,2863.0,33446.0,0.0,5.0,13.0,0.0,5.0
2015,01095,1870,4097,77854,1792,3862,65998,94725,73697,1765,40525,94318,73513.0,3516.0,38983.0,94725,73697.0,1765.0,40525.0,0.0,5.0,13.0,0.0,5.0
2016,01095,2409,5258,111082,2304,4897,89044,95157,74909,2599,42362,94534,73792.0,2965.0,39831.0,95157,74909.0,2599.0,42362.0,0.0,5.0,13.0,0.0,5.0
2017,01095,2032,4248,93034,1907,3893,75711,95548,74559,2017,41476,94738,73909.0,2684.0,41104.0,95548,74559.0,2017.0,41476.0,0.0,5.0,13.0,0.0,5.0
2018,01095,1897,3961,90838,1839,3745,84631,96109,74664,1885,47528,95145,74128.0,2091.0,42490.0,96109,74664.0,1885.0,47528.0,0.0,5.0,13.0,0.0,5.0
2019,01095,2153,4729,132888,2036,4185,89158,96774,75435,950,49467,95643,74429.0,1749.0,45983.0,96774,75435.0,950.0,49467.0,0.0,5.0,13.0,0.0,5.0
2014,01097,4271,8233,172708,4755,9200,209709,415123,327918,14763,43642,414045,324724.0,21143.0,43844.0,415123,327918.0,14763.0,43642.0,0.0,2.0,11.0,102.0,3.0
2015,01097,5486,10578,243007,5864,11584,319438,415395,326702,12444,42699,414251,325152.0,18644.0,43809.0,415395,326702.0,12444.0,42699.0,0.0,2.0,11.0,102.0,3.0
2016,01097,6514,13026,318622,7536,15101,377840,414836,328783,11344,45744,414291,326128.0,16358.0,44263.0,414836,328783.0,11344.0,45744.0,0.0,2.0,11.0,102.0,3.0
2017,01097,5384,10272,249109,6050,11749,308523,413955,328351,8898,46023,414328,326953.0,13977.0,45802.0,413955,328351.0,8898.0,46023.0,0.0,2.0,11.0,102.0,3.0
2018,01097,5179,9770,248644,5806,11067,317035,413757,328844,10149,43061,414659,327952.0,11514.0,46166.0,413757,328844.0,10149.0,43061.0,0.0,2.0,11.0,102.0,3.0
2019,01097,5761,10997,288150,5926,11600,336261,413210,326898,10122,49639,414114,327383.0,10808.0,47583.0,413210,326898.0,10122.0,49639.0,0.0,2.0,11.0,102.0,3.0
2014,01101,3948,7873,147052,4188,8421,166809,226189,179021,10911,43346,228850,179376.0,9706.0,44830.0,226189,179021.0,10911.0,43346.0,0.0,0.0,10.0,55.0,3.0
2015,01101,4691,9792,214034,5407,11104,279457,226519,178812,8929,42477,228138,179061.0,9617.0,44369.0,226519,178812.0,8929.0,42477.0,0.0,0.0,10.0,55.0,3.0
2016,01101,5748,11832,303727,6776,14283,384232,226349,179316,7973,45395,227392,180384.0,9320.0,45358.0,226349,179316.0,7973.0,45395.0,0.0,0.0,10.0,55.0,3.0
2017,01101,4639,9507,232931,5533,11217,315066,226646,179828,5692,45724,227120,179373.0,8343.0,46545.0,226646,179828.0,5692.0,45724.0,0.0,0.0,10.0,55.0,3.0
2018,01101,4619,9395,225793,5361,10931,314298,225763,179561,6791,49989,226941,179544.0,8243.0,47990.0,225763,179561.0,6791.0,49989.0,0.0,0.0,10.0,55.0,3.0
2019,01101,4806,9919,262706,5745,11943,401473,226486,178502,6250,53117,226941,179440.0,7119.0,50124.0,226486,178502.0,6250.0,53117.0,0.0,0.0,10.0,55.0,3.0
2014,01103,1793,3766,65306,1991,4381,75229,119607,94455,3090,44708,119744,94887.0,6363.0,45341.0,119607,94455.0,3090.0,44708.0,0.0,1.0,7.0,19.0,4.0
2015,01103,2113,4492,85808,2431,4987,105999,119565,95682,3567,47229,119786,95186.0,5684.0,45751.0,119565,95682.0,3567.0,47229.0,0.0,1.0,7.0,19.0,4.0
2016,01103,2781,5863,124694,2786,5769,127391,119012,95323,2621,44378,119555,95163.0,4964.0,46883.0,119012,95323.0,2621.0,44378.0,0.0,1.0,7.0,19.0,4.0
2017,01103,2531,5146,111968,2215,4377,96718,118818,94341,2538,48563,119157,94892.0,3496.0,47529.0,118818,94341.0,2538.0,48563.0,0.0,1.0,7.0,19.0,4.0
2018,01103,2377,4856,117540,2305,4579,107664,119089,95485,1838,53260,119122,94987.0,2815.0,49751.0,119089,95485.0,1838.0,53260.0,0.0,1.0,7.0,19.0,4.0
2019,01103,2595,5360,133452,2439,4946,125507,119679,96669,3239,54338,119213,95022.0,2778.0,52156.0,119679,96669.0,3239.0,54338.0,0.0,1.0,7.0,19.0,4.0
2014,01115,1645,3455,77643,1553,3107,76805,86697,68612,2463,50146,85242,67375.0,3781.0,51317.0,86697,68612.0,2463.0,50146.0,0.0,2.0,10.0,1.0,2.0
2015,01115,2206,4668,127163,1810,3716,87303,87074,69917,1877,54484,85864,68190.0,3373.0,51859.0,87074,69917.0,1877.0,54484.0,0.0,2.0,10.0,1.0,2.0
2016,01115,3009,6346,161963,2476,5379,132537,88019,69656,2081,60158,86576,68812.0,2626.0,54042.0,88019,69656.0,2081.0,60158.0,0.0,2.0,10.0,1.0,2.0
2017,01115,2449,4873,130090,2139,4318,108142,88199,69522,2506,50934,86937,69004.0,2354.0,53483.0,88199,69522.0,2506.0,50934.0,0.0,2.0,10.0,1.0,2.0
2018,01115,2364,4752,148717,1983,3955,113744,88690,70685,1548,56602,87306,69474.0,2188.0,54887.0,88690,70685.0,1548.0,56602.0,0.0,2.0,10.0,1.0,2.0
2019,01115,2728,5622,159877,2161,4471,120422,89512,71391,2123,67487,87989,70160.0,2171.0,58308.0,89512,71391.0,2123.0,67487.0,0.0,2.0,10.0,1.0,2.0
2014,01117,4826,9494,278887,4550,8605,271934,206655,162388,6255,67754,201168,156603.0,6665.0,69723.0,206655,162388.0,6255.0,67754.0,0.0,1.0,8.0,39.0,2.0
2015,01117,6235,12694,404863,6269,12134,421097,208713,164117,4218,70192,203530,159063.0,5862.0,70187.0,208713,164117.0,4218.0,70192.0,0.0,1.0,8.0,39.0,2.0
2016,01117,8378,17108,540284,7622,15101,586692,210622,165685,4196,73647,205951,161389.0,4976.0,72310.0,210622,165685.0,4196.0,73647.0,0.0,1.0,8.0,39.0,2.0
2017,01117,6554,12842,419442,6059,11675,421656,213605,169276,4621,73031,208721,164092.0,4650.0,74063.0,213605,169276.0,4621.0,73031.0,0.0,1.0,8.0,39.0,2.0
2018,01117,6532,12688,451012,5811,10896,390813,215707,173097,3560,71230,211261,166663.0,4411.0,75761.0,215707,173097.0,3560.0,71230.0,0.0,1.0,8.0,39.0,2.0
2019,01117,7440,15145,545166,6072,11694,485029,217702,173401,3810,75614,213432,168899.0,4013.0,77799.0,217702,173401.0,3810.0,75614.0,0.0,1.0,8.0,39.0,2.0
2014,01121,1272,2574,46358,1335,2682,54744,81322,65751,4172,39971,81673,65362.0,5327.0,35896.0,81322,65751.0,4172.0,39971.0,0.0,8.0,13.0,1.0,5.0
2015,01121,1542,3224,61791,1644,3391,82772,80862,64575,4419,34451,81437,65264.0,4884.0,35155.0,80862,64575.0,4419.0,34451.0,0.0,8.0,13.0,1.0,5.0
2016,01121,1960,4181,88448,1874,3958,78721,80103,64456,2584,39393,81057,65110.0,4224.0,37923.0,80103,64456.0,2584.0,39393.0,0.0,8.0,13.0,1.0,5.0
2017,01121,1661,3416,70022,1638,3303,72932,80065,65045,1057,39731,80888,65310.0,3440.0,39219.0,80065,65045.0,1057.0,39731.0,0.0,8.0,13.0,1.0,5.0
2018,01121,1593,3245,70232,1567,3118,65813,79828,65419,2981,40315,80565,65443.0,3004.0,41012.0,79828,65419.0,2981.0,40315.0,0.0,8.0,13.0,1.0,5.0
2019,01121,1805,3747,86064,1692,3435,74568,79978,64797,3280,50147,80387,65202.0,2893.0,41325.0,79978,64797.0,3280.0,50147.0,0.0,8.0,13.0,1.0,5.0
2014,01125,2999,5796,117535,3176,6070,130557,202212,164202,7305,47531,198670,160991.0,7801.0,46448.0,202212,164202.0,7305.0,47531.0,0.0,0.0,9.0,38.0,4.0
2015,01125,3715,7165,162350,3972,7372,172218,203976,166085,5143,49067,200458,162778.0,7185.0,46565.0,203976,166085.0,5143.0,49067.0,0.0,0.0,9.0,38.0,4.0
2016,01125,4660,9148,234256,5306,9731,267049,206102,166989,7661,47787,202471,164355.0,6782.0,48022.0,206102,166989.0,7661.0,47787.0,0.0,0.0,9.0,38.0,4.0
2017,01125,3686,7016,187622,3914,7093,184222,207811,169055,6029,52313,204424,165890.0,6570.0,50513.0,207811,169055.0,6029.0,52313.0,0.0,0.0,9.0,38.0,4.0
2018,01125,3669,6978,185525,3820,6920,200991,208911,170265,4246,54459,206213,167611.0,6257.0,52221.0,208911,170265.0,4246.0,54459.0,0.0,0.0,9.0,38.0,4.0
2019,01125,3887,7312,196062,4192,7900,220397,209355,169970,4767,52243,207305,168197.0,5782.0,53326.0,209355,169970.0,4767.0,52243.0,0.0,0.0,9.0,38.0,4.0
2014,01127,758,1627,25581,744,1481,26684,65471,52819,2418,35495,66211,53071.0,3616.0,36712.0,65471,52819.0,2418.0,35495.0,0.0,3.0,15.0,0.0,2.0
2015,01127,876,1875,31697,927,1894,36656,65294,52481,2980,35056,65923,52945.0,3089.0,35843.0,65294,52481.0,2980.0,35056.0,0.0,3.0,15.0,0.0,2.0
2016,01127,1133,2414,47401,1142,2430,48528,64967,52378,3315,39068,65593,52724.0,2938.0,37025.0,64967,52378.0,3315.0,39068.0,0.0,3.0,15.0,0.0,2.0
2017,01127,987,2064,41789,907,1815,38323,64058,51773,2325,41973,64927,52131.0,2701.0,38872.0,64058,51773.0,2325.0,41973.0,0.0,3.0,15.0,0.0,2.0
2018,01127,913,1947,39756,919,1874,70284,63711,50948,2167,47602,64493,51826.0,2375.0,41748.0,63711,50948.0,2167.0,47602.0,0.0,3.0,15.0,0.0,2.0
2019,01127,940,2017,44361,1011,2160,45593,63521,51121,1587,46283,64110,51506.0,2229.0,43629.0,63521,51121.0,1587.0,46283.0,0.0,3.0,15.0,0.0,2.0
2014,04001,1760,4320,55523,1854,4617,60707,71828,53408,3433,33076,72142,52975.0,4653.0,32396.0,71828,53408.0,3433.0,33076.0,100.0,14.0,2.0,0.0,6.0
2015,04001,2183,5380,74174,1796,4183,61596,71474,52489,2908,29417,72124,53129.0,4070.0,31757.0,71474,52489.0,2908.0,29417.0,100.0,14.0,2.0,0.0,6.0
2016,04001,2209,5121,77487,1806,4295,67279,73112,54747,2361,34685,72346,53669.0,3428.0,32460.0,73112,54747.0,2361.0,34685.0,100.0,14.0,2.0,0.0,6.0
2017,04001,1737,4047,62721,1750,4017,60646,71606,54206,2168,31671,71602,53700.0,2983.0,32360.0,71606,54206.0,2168.0,31671.0,100.0,14.0,2.0,0.0,6.0
2018,04001,1649,3698,62930,1796,4137,64812,71818,54577,1895,30207,71522,54045.0,2505.0,32963.0,71818,54577.0,1895.0,30207.0,100.0,14.0,2.0,0.0,6.0
2019,04001,1782,4082,74820,1537,3623,60583,71887,54969,1517,30480,71511,54229.0,2169.0,32508.0,71887,54969.0,1517.0,30480.0,100.0,14.0,2.0,0.0,6.0
2014,04003,2567,5432,107526,2853,6056,121289,127448,101765,4071,45688,130807,104263.0,4657.0,45974.0,127448,101765.0,4071.0,45688.0,17.647058823529413,12.0,8.0,12.0,4.0
2015,04003,3547,7802,163940,3854,8489,185611,126427,102342,3207,43291,129647,103453.0,4188.0,45075.0,126427,102342.0,3207.0,43291.0,17.647058823529413,12.0,8.0,12.0,4.0
2016,04003,4893,10591,228974,4904,11089,252508,125770,100954,3512,45508,128177,102575.0,4022.0,45383.0,125770,100954.0,3512.0,45508.0,17.647058823529413,12.0,8.0,12.0,4.0
2017,04003,4014,8367,195135,3694,7761,194275,124756,100356,3463,51816,126516,101372.0,3591.0,47847.0,124756,100356.0,3463.0,51816.0,17.647058823529413,12.0,8.0,12.0,4.0
2018,04003,3899,8234,201624,3614,7639,182908,126770,102489,2825,50495,126279,101377.0,3342.0,48649.0,126770,102489.0,2825.0,50495.0,17.647058823529413,12.0,8.0,12.0,4.0
2019,04003,4295,8880,224422,3908,8371,215523,125922,101567,2263,48484,125867,101327.0,2960.0,49260.0,125922,101567.0,2263.0,48484.0,17.647058823529413,12.0,8.0,12.0,4.0
2014,04005,3409,5956,158645,3676,6450,149677,137682,110882,5401,49757,135817,108682.0,6871.0,48540.0,137682,110882.0,5401.0,49757.0,64.70588235294117,10.0,3.0,15.0,4.0
2015,04005,4268,7580,219517,4723,8124,212199,139097,113457,5949,53152,136701,110047.0,6239.0,50234.0,139097,113457.0,5949.0,53152.0,64.70588235294117,10.0,3.0,15.0,4.0
2016,04005,5330,9640,274742,6105,10662,308554,140908,115586,6244,55091,138064,111501.0,5859.0,51106.0,140908,115586.0,6244.0,55091.0,64.70588235294117,10.0,3.0,15.0,4.0
2017,04005,4479,7672,270112,4959,8385,247737,140776,115132,6706,54893,138639,112345.0,5933.0,53523.0,140776,115132.0,6706.0,54893.0,64.70588235294117,10.0,3.0,15.0,4.0
2018,04005,4238,7259,257240,4817,7877,260055,142854,116671,4139,61843,140217,114113.0,5390.0,57616.0,142854,116671.0,4139.0,61843.0,64.70588235294117,10.0,3.0,15.0,4.0
2019,04005,4764,8250,340668,5357,9000,344741,143476,118789,6352,58085,141274,115514.0,5492.0,59460.0,143476,118789.0,6352.0,58085.0,64.70588235294117,10.0,3.0,15.0,4.0
2014,04013,55898,103998,3573560,47216,88629,2608207,4087191,3177041,136421,53896,3947382,3047709.0,171827.0,53689.0,4087191,3177041.0,136421.0,53896.0,0.0,11.0,59.0,846.0,1.0
2015,04013,79507,151939,5212965,63372,121319,3938636,4167947,3256158,114743,56004,4018143,3115673.0,152461.0,54229.0,4167947,3256158.0,114743.0,56004.0,0.0,11.0,59.0,846.0,1.0
2016,04013,107450,206742,7627254,85624,164526,5282977,4242997,3318224,114811,58737,4088549,3178431.0,136703.0,55676.0,4242997,3318224.0,114811.0,58737.0,0.0,11.0,59.0,846.0,1.0
2017,04013,88231,165435,6573244,67741,126695,4328950,4307033,3383598,109579,62223,4155501,3240638.0,124210.0,58580.0,4307033,3383598.0,109579.0,62223.0,0.0,11.0,59.0,846.0,1.0
2018,04013,88923,163061,6983667,67208,123441,4644033,4410824,3478309,102440,65252,4253913,3329961.0,117059.0,61606.0,4410824,3478309.0,102440.0,65252.0,0.0,11.0,59.0,846.0,1.0
2019,04013,97138,180661,8551833,75204,140411,5639369,4485414,3553180,101130,68649,4328810,3402498.0,109605.0,64468.0,4485414,3553180.0,101130.0,68649.0,0.0,11.0,59.0,846.0,1.0
2014,04015,4246,7933,180505,3630,6917,141220,203361,169731,8900,37674,202482,167761.0,11227.0,38456.0,203361,169731.0,8900.0,37674.0,26.31578947368421,8.0,23.0,12.0,4.0
2015,04015,5755,10907,263543,4525,8705,182205,204737,172689,6386,40908,203362,169445.0,10170.0,38488.0,204737,172689.0,6386.0,40908.0,26.31578947368421,8.0,23.0,12.0,4.0
2016,04015,8296,15523,430773,5811,11266,249321,205249,173402,7463,42423,203629,170487.0,8885.0,39856.0,205249,173402.0,7463.0,42423.0,26.31578947368421,8.0,23.0,12.0,4.0
2017,04015,7087,13006,408188,4993,9480,209302,207200,174978,6073,42311,204691,172208.0,7853.0,41567.0,207200,174978.0,6073.0,42311.0,26.31578947368421,8.0,23.0,12.0,4.0
2018,04015,6911,12556,386388,4811,8973,226291,209550,177746,7964,46060,206064,173770.0,6954.0,43266.0,209550,177746.0,7964.0,46060.0,26.31578947368421,8.0,23.0,12.0,4.0
2019,04015,7967,14611,478634,5219,9594,290939,212181,181081,4109,50179,207695,175830.0,6377.0,45587.0,212181,181081.0,4109.0,50179.0,26.31578947368421,8.0,23.0,12.0,4.0
2014,04017,2084,4596,75596,2254,5050,84008,108101,80529,8504,34600,107489,80066.0,7947.0,36591.0,108101,80529.0,8504.0,34600.0,95.0,27.0,4.0,0.0,5.0
2015,04017,2733,6164,115805,2335,5188,95288,108277,81031,5882,37833,107656,80446.0,7883.0,35921.0,108277,81031.0,5882.0,37833.0,95.0,27.0,4.0,0.0,5.0
2016,04017,3585,8039,170165,2833,6242,123158,110026,83690,4810,36998,108209,81457.0,7359.0,36868.0,110026,83690.0,4810.0,36998.0,95.0,27.0,4.0,0.0,5.0
2017,04017,3024,6456,141791,2405,5021,106421,108956,82430,3819,41295,107902,81333.0,6475.0,38798.0,108956,82430.0,3819.0,41295.0,95.0,27.0,4.0,0.0,5.0
2018,04017,2803,5838,144469,2389,5026,111553,110445,83803,5397,40463,108705,82143.0,5791.0,40054.0,110445,83803.0,5397.0,40463.0,95.0,27.0,4.0,0.0,5.0
2019,04017,3436,7342,195914,2562,5527,118302,110924,84586,3826,38897,109270,82886.0,4850.0,40067.0,110924,84586.0,3826.0,38897.0,95.0,27.0,4.0,0.0,5.0
2014,04019,13256,23988,722646,13020,23850,651851,1004516,809213,43321,45856,993144,796692.0,50497.0,46233.0,1004516,809213.0,43321.0,45856.0,4.25531914893617,5.0,27.0,209.0,3.0
2015,04019,18688,34548,1079208,17728,33082,949909,1010025,817168,38950,47099,998537,803330.0,46994.0,46162.0,1010025,817168.0,38950.0,47099.0,4.25531914893617,5.0,27.0,209.0,3.0
2016,04019,26718,50440,1707693,23325,43870,1297801,1016206,823127,38618,47560,1003338,808969.0,43458.0,46764.0,1016206,823127.0,38618.0,47560.0,4.25531914893617,5.0,27.0,209.0,3.0
2017,04019,21813,39680,1426356,18183,33247,1047202,1022769,831330,34405,51425,1007257,814161.0,40004.0,48676.0,1022769,831330.0,34405.0,51425.0,4.25531914893617,5.0,27.0,209.0,3.0
2018,04019,21243,37963,1494915,17823,31689,1073712,1039073,847376,27224,53464,1019722,826613.0,36219.0,51037.0,1039073,847376.0,27224.0,53464.0,4.25531914893617,5.0,27.0,209.0,3.0
2019,04019,23472,41958,1706167,19304,34953,1230056,1047279,853555,27056,56169,1027207,834998.0,33377.0,53379.0,1047279,853555.0,27056.0,56169.0,4.25531914893617,5.0,27.0,209.0,3.0
2014,04021,9324,19614,437240,8121,16985,383172,401918,314909,12818,49867,390160,300152.0,17681.0,50248.0,401918,314909.0,12818.0,49867.0,0.0,11.0,24.0,40.0,2.0
2015,04021,14208,30363,712379,10389,22159,481848,406584,320226,14359,50770,389772,302678.0,15940.0,49477.0,406584,320226.0,14359.0,50770.0,0.0,11.0,24.0,40.0,2.0
2016,04021,20722,43817,1114271,13982,30171,699973,418540,331996,14318,52555,397604,311567.0,14670.0,51190.0,418540,331996.0,14318.0,52555.0,0.0,11.0,24.0,40.0,2.0
2017,04021,16547,34155,911743,11620,24063,619118,430237,342011,10490,52788,405537,319302.0,12337.0,52628.0,430237,342011.0,10490.0,52788.0,0.0,11.0,24.0,40.0,2.0
2018,04021,17110,34990,992855,11461,23560,605758,447138,356563,12676,59058,419721,332316.0,12785.0,55550.0,447138,356563.0,12676.0,59058.0,0.0,11.0,24.0,40.0,2.0
2019,04021,20661,42987,1267846,12762,26371,717166,462789,370055,9856,62057,432793,343846.0,12045.0,58174.0,462789,370055.0,9856.0,62057.0,0.0,11.0,24.0,40.0,2.0
2014,04025,5358,9327,277504,4246,7336,183006,218844,186383,8924,44255,213689,179963.0,9943.0,44000.0,218844,186383.0,8924.0,44255.0,7.407407407407407,12.0,12.0,18.0,4.0
2015,04025,7710,13757,465713,5590,9842,243451,222255,188960,5373,48105,215996,182792.0,9016.0,44748.0,222255,188960.0,5373.0,48105.0,7.407407407407407,12.0,12.0,18.0,4.0
2016,04025,10880,19597,708382,7400,13119,341002,225562,192007,4844,50420,218586,185418.0,7730.0,46638.0,225562,192007.0,4844.0,50420.0,7.407407407407407,12.0,12.0,18.0,4.0
2017,04025,8607,15281,606970,5957,10377,303569,228168,195144,5567,50041,220972,187588.0,6621.0,48259.0,228168,195144.0,5567.0,50041.0,7.407407407407407,12.0,12.0,18.0,4.0
2018,04025,8168,14346,626981,5995,10190,357363,231993,198754,6944,48148,224645,191513.0,6076.0,50180.0,231993,198754.0,6944.0,48148.0,7.407407407407407,12.0,12.0,18.0,4.0
2019,04025,9849,17815,856084,6482,11296,396328,235099,202628,4270,53816,228067,194627.0,5364.0,52451.0,235099,202628.0,4270.0,53816.0,7.407407407407407,12.0,12.0,18.0,4.0
2014,04027,3108,6425,128853,3770,7973,152061,203247,155461,8916,40008,201453,153342.0,10886.0,41380.0,203247,155461.0,8916.0,40008.0,0.0,4.0,11.0,40.0,4.0
2015,04027,3956,8469,166574,4136,9108,185594,204275,158011,10313,40539,202987,155406.0,10765.0,40743.0,204275,158011.0,10313.0,40539.0,0.0,4.0,11.0,40.0,4.0
2016,04027,5151,11042,250682,4990,10784,249132,205631,158656,8977,43518,203292,155990.0,10368.0,41467.0,205631,158656.0,8977.0,43518.0,0.0,4.0,11.0,40.0,4.0
2017,04027,4436,9225,206184,4238,8912,200681,207534,160609,5088,46798,204281,157101.0,9137.0,43253.0,207534,160609.0,5088.0,46798.0,0.0,4.0,11.0,40.0,4.0
2018,04027,4525,9167,216185,4151,8443,200609,212128,164347,6283,43403,207829,160374.0,8303.0,44058.0,212128,164347.0,6283.0,43403.0,0.0,4.0,11.0,40.0,4.0
2019,04027,5305,10713,259116,4242,8923,208405,213787,164744,12900,46419,209468,161991.0,8418.0,45243.0,213787,164744.0,12900.0,46419.0,0.0,4.0,11.0,40.0,4.0
2014,05007,6526,13425,340246,4484,9142,274978,242321,183996,3968,56981,232611,175328.0,5553.0,56325.0,242321,183996.0,3968.0,56981.0,0.0,1.0,10.0,38.0,3.0
2015,05007,8922,19013,570748,6597,13744,402039,249672,190715,3585,58770,238198,180198.0,4868.0,56239.0,249672,190715.0,3585.0,58770.0,0.0,1.0,10.0,38.0,3.0
2016,05007,12004,25318,779088,9186,19606,648136,258291,196213,2129,63631,245231,185684.0,4098.0,59016.0,258291,196213.0,2129.0,63631.0,0.0,1.0,10.0,38.0,3.0
2017,05007,9356,19327,571782,7237,14881,511876,266300,203439,3955,63746,251823,191488.0,3805.0,61271.0,266300,203439.0,3955.0,63746.0,0.0,1.0,10.0,38.0,3.0
2018,05007,9054,18388,642207,6930,13869,472718,272608,208879,3761,67164,258980,197430.0,3498.0,64141.0,272608,208879.0,3761.0,67164.0,0.0,1.0,10.0,38.0,3.0
2019,05007,10154,21024,775039,7451,15237,582128,279141,214371,2910,69130,265759,203159.0,3224.0,66362.0,279141,214371.0,2910.0,69130.0,0.0,1.0,10.0,38.0,3.0
2014,05031,2006,4029,73990,1747,3347,57699,102518,79941,2300,42691,99835,77762.0,3983.0,42085.0,102518,79941.0,2300.0,42691.0,0.0,1.0,3.0,13.0,4.0
2015,05031,2575,5277,107380,2466,5046,98075,104354,82007,3242,40085,101409,79002.0,3671.0,42475.0,104354,82007.0,3242.0,40085.0,0.0,1.0,3.0,13.0,4.0
2016,05031,3198,6564,138567,3218,6521,143310,105835,82844,4879,43678,102884,80053.0,3182.0,43892.0,105835,82844.0,4879.0,43678.0,0.0,1.0,3.0,13.0,4.0
2017,05031,2645,5505,112980,2526,5015,106905,107115,83933,2543,50422,104246,81271.0,3100.0,45672.0,107115,83933.0,2543.0,50422.0,0.0,1.0,3.0,13.0,4.0
2018,05031,2550,5213,108985,2516,5060,105719,108558,84075,3133,44810,105701,82418.0,3029.0,45868.0,108558,84075.0,3133.0,44810.0,0.0,1.0,3.0,13.0,4.0
2019,05031,2834,5769,114553,2598,5328,123205,110332,86836,3240,45610,107345,83529.0,3290.0,47286.0,110332,86836.0,3240.0,45610.0,0.0,1.0,3.0,13.0,4.0
2014,05045,2366,4433,87828,2576,4911,106658,120768,95691,4092,51650,117804,92057.0,4126.0,51095.0,120768,95691.0,4092.0,51650.0,0.0,0.0,9.0,16.0,3.0
2015,05045,3107,6137,132261,3214,6241,145130,121552,96725,3399,50596,119343,93602.0,4066.0,51223.0,121552,96725.0,3399.0,50596.0,0.0,0.0,9.0,16.0,3.0
2016,05045,3884,7869,173874,3909,7685,168330,122227,96675,2042,48506,120417,94906.0,3538.0,50872.0,122227,96675.0,2042.0,48506.0,0.0,0.0,9.0,16.0,3.0
2017,05045,3154,6116,140359,3095,5887,137232,123654,97631,1805,47964,121282,95819.0,3050.0,50316.0,123654,97631.0,1805.0,47964.0,0.0,0.0,9.0,16.0,3.0
2018,05045,2912,5613,140493,3085,5889,135730,124806,99063,1969,51437,122416,96793.0,2818.0,51930.0,124806,99063.0,1969.0,51437.0,0.0,0.0,9.0,16.0,3.0
2019,05045,3358,6610,158365,3271,6229,154226,126007,100474,1397,57642,123624,98015.0,2279.0,52827.0,126007,100474.0,1397.0,57642.0,0.0,0.0,9.0,16.0,3.0
2014,05051,1791,3452,87407,1779,3444,72392,97322,78916,4320,41032,96804,78887.0,4336.0,39558.0,97322,78916.0,4320.0,41032.0,0.0,2.0,3.0,15.0,4.0
2015,05051,2461,4790,118675,2279,4363,93400,97177,80176,2697,37013,96954,79167.0,4021.0,38733.0,97177,80176.0,2697.0,37013.0,0.0,2.0,3.0,15.0,4.0
2016,05051,3209,6263,184147,2813,5408,125890,97477,79736,3528,42826,97119,79348.0,4007.0,40011.0,97477,79736.0,3528.0,42826.0,0.0,2.0,3.0,15.0,4.0
2017,05051,2530,4796,126788,2219,4069,110569,98658,81083,2834,46101,97994,80247.0,3947.0,41672.0,98658,81083.0,2834.0,46101.0,0.0,2.0,3.0,15.0,4.0
2018,05051,2339,4431,126746,2156,4016,102346,99154,81395,1444,42779,98296,80534.0,3076.0,43146.0,99154,81395.0,1444.0,42779.0,0.0,2.0,3.0,15.0,4.0
2019,05051,2734,5183,159505,2360,4407,107666,99386,83273,1675,45265,98555,81156.0,2392.0,44777.0,99386,83273.0,1675.0,45265.0,0.0,2.0,3.0,15.0,4.0
2014,05069,933,1853,28475,1327,2592,42785,72297,57634,3212,32433,74655,59087.0,4142.0,36799.0,72297,57634.0,3212.0,32433.0,0.0,2.0,4.0,18.0,4.0
2015,05069,980,1930,32943,1582,3130,60320,71565,56865,3458,35381,73548,58267.0,3547.0,36747.0,71565,56865.0,3458.0,35381.0,0.0,2.0,4.0,18.0,4.0
2016,05069,1253,2516,43808,1883,3876,81083,70016,55683,2189,37712,72385,57329.0,2937.0,36377.0,70016,55683.0,2189.0,37712.0,0.0,2.0,4.0,18.0,4.0
2017,05069,1060,2148,35826,1476,2998,55257,69115,55243,3458,37678,71373,56823.0,2983.0,37630.0,69115,55243.0,3458.0,37678.0,0.0,2.0,4.0,18.0,4.0
2018,05069,998,1972,36710,1520,3054,63802,68114,55309,2257,35652,70424,56399.0,2888.0,38289.0,68114,55309.0,2257.0,35652.0,0.0,2.0,4.0,18.0,4.0
2019,05069,1153,2353,40731,1521,2994,62705,66824,54356,1786,39326,69282,55752.0,2626.0,40726.0,66824,54356.0,1786.0,39326.0,0.0,2.0,4.0,18.0,4.0
2014,05085,1662,3511,62642,1691,3582,68427,71557,54512,1646,54545,70118,53032.0,2421.0,52805.0,71557,54512.0,1646.0,54545.0,0.0,3.0,5.0,8.0,3.0
2015,05085,2292,5142,96697,2129,4707,94072,71645,54662,886,56893,70691,53710.0,2009.0,53631.0,71645,54662.0,886.0,56893.0,0.0,3.0,5.0,8.0,3.0
